comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(ฉัน - PRON)', '(สวมเสื้อ - VERB)', '(คลุม - VERB)', '(ไหล่ - PROPN)', '(ใน - ADP)', '(เวลา - NOUN)', '(นั้น - DET)', '(และ - CCONJ)', '(*ทราบ - VERB)', '(เกี่ยวกับ - ADP)', '(การ - NOUN)', '(แต่งกาย - NOUN)', '(ที่ - DET)', '(คุณ - PRON)', '(ต้อง - VERB)', '(ติดตาม - VERB)', '(เพื่อ - ADP)', '(เข้า - VERB)', '(วัด - VERB)'], ['(คุณ - PRON)', '(ต้อง - VERB)', '(สวมเสื้อ - VERB)', '(คลุม - VERB)', '(ไหล่ - PROPN)', '(และ - CCONJ)', '(กระโปรง - VERB)', '(หรือ - CCONJ)', '(กางเกง - VERB)', '(ถึง - ADP)', '(หัวเข่า - NOUN)'], ['(แต่ - CCONJ)', '(แม้ว่า - ADP)', '(คุณ - PRON)', '(จะ - VERB)', '(สวมใส่ - VERB)', '(อย่าง - ADP)', '(อื่น - ADJ)', '(พวกเขา - PRON)', '(ก็ - ADV)', '(มี - VERB)', '(แผงลอย - NOUN)', '(และ - CCONJ)', '(กระโปรง - VERB)', '(ให้ - VERB)', '(คุณ - PRON)', '(เพื่อ - ADP)', '(ปกปิด - VERB)', '(ไหล่ - NOUN)', '(และ - CCONJ)', '(ขา - NOUN)', '(ของ - ADP)', '(คุณ - PRON)'], ['(มี - VERB)', '(รายละเอียด - NOUN)', '(ที่ - DET)', '(น่าทึ่ง - VERB)', '(ใน - ADP)', '(อาคาร - NOUN)', '(พร้อม - VERB)', '(วิว - NOUN)', '(ที่ - DET)', '(ยอดเยี่ยม - ADJ)'], ['(คุ้มค่า - NOUN)', '(กับ - ADP)', '(การ - NOUN)', '(เยี่ยม - NOUN)', '(ชม - NOUN)', '(อย่าง - ADP)', '(แน่นอน - ADJ)']]","{'(เวลา - NOUN)': 1, '(การ - NOUN)': 2, '(แต่งกาย - NOUN)': 1, '(หัวเข่า - NOUN)': 1, '(แผงลอย - NOUN)': 1, '(ไหล่ - NOUN)': 1, '(ขา - NOUN)': 1, '(รายละเอียด - NOUN)': 1, '(อาคาร - NOUN)': 1, '(วิว - NOUN)': 1, '(คุ้มค่า - NOUN)': 1, '(เยี่ยม - NOUN)': 1, '(ชม - NOUN)': 1}",13,14,"{'(สวมเสื้อ - VERB)': 2, '(คลุม - VERB)': 2, '(*ทราบ - VERB)': 1, '(ต้อง - VERB)': 2, '(ติดตาม - VERB)': 1, '(เข้า - VERB)': 1, '(วัด - VERB)': 1, '(กระโปรง - VERB)': 2, '(กางเกง - VERB)': 1, '(จะ - VERB)': 1, '(สวมใส่ - VERB)': 1, '(มี - VERB)': 2, '(ให้ - VERB)': 1, '(ปกปิด - VERB)': 1, '(น่าทึ่ง - VERB)': 1, '(พร้อม - VERB)': 1}",16,21,"{'(อื่น - ADJ)': 1, '(ยอดเยี่ยม - ADJ)': 1, '(แน่นอน - ADJ)': 1}",3,3,{'(ก็ - ADV)': 1},1,1
"[['(วัด - NOUN)', '(ของ - ADP)', '(พระ - NOUN)', '(ที่ - DET)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(สอง - NUM)', '(แห่ง - NOUN)', '(คือ - AUX)', '(หลวงพ่อ - NOUN)', '(แช่ม - PROPN)', '(และ - CCONJ)', '(หลวงพ่อ - NOUN)', '(จวง - NOUN)'], ['(- - PUNCT)'], ['(ทั้งที่ - NOUN)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(ด้าน - NOUN)', '(ยาสมุนไพร - NOUN)', '(และ - CCONJ)', '(ดูแล - VERB)', '(ผู้บาดเจ็บ - VERB)']]","{'(วัด - NOUN)': 1, '(พระ - NOUN)': 1, '(ชื่อเสียง - NOUN)': 2, '(แห่ง - NOUN)': 1, '(หลวงพ่อ - NOUN)': 2, '(จวง - NOUN)': 1, '(ทั้งที่ - NOUN)': 1, '(ด้าน - NOUN)': 1, '(ยาสมุนไพร - NOUN)': 1}",9,11,"{'(มี - VERB)': 2, '(ดูแล - VERB)': 1, '(ผู้บาดเจ็บ - VERB)': 1}",3,4,{},0,0,{},0,0
"[['(วัด - NOUN)', '(ฉลอง - VERB)', '(เป็น - AUX)', '(วัด - NOUN)', '(ที่ - DET)', '(สวยงาม - ADJ)', '(และ - CCONJ)', '(ได้รับ - VERB)', '(ความ - VERB)', '(นิยม - VERB)', '(มาก - ADV)', '(ที่สุด - ADV)', '(แห่ง - ADP)', '(หนึ่ง - NUM)', '(ใน - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - NOUN)'], ['(ฉัน - PRON)', '(มี - VERB)', '(เวลา - NOUN)', '(สั้น - ADJ)', '(ๆ - SYM)'], ['(ใน - ADP)', '(การ - NOUN)', '(สำรวจ - VERB)', '(วัด - VERB)'], ['(แต่ - CCONJ)', '(ฉัน - PRON)', '(รู้สึก - VERB)', '(ประหลาดใจ - VERB)', '(มาก - ADV)'], ['(มี - VERB)', '(นักท่องเที่ยว - NOUN)', '(จำนวน - NOUN)', '(มาก - ADJ)'], ['(แต่ - CCONJ)', '(คาด - VERB)', '(ว่า - ADP)', '(จะ - VERB)', '(เป็น - AUX)', '(ช่วง - NOUN)', '(ไฮ - VERB)', '(ซี - PROPN)', '(ซั่น - PROPN)'], ['(วัด - NOUN)', '(ที่ - DET)', '(น่า - VERB)', '(ประทับใจ - NOUN)', '(คุณ - NOUN)', '(ต้อง - VERB)', '(เยี่ยม - VERB)', '(ชม - NOUN)'], ['(เพียงแค่ - ADJ)', '(คุณ - PRON)', '(ใช้ - VERB)', '(เวลา - NOUN)', '(มาก - ADV)', '(กว่า - ADP)', '(ชั่วโมง - NOUN)', '(ใน - ADP)', '(การ - NOUN)', '(สำรวจ - VERB)', '(วัด - VERB)']]","{'(วัด - NOUN)': 3, '(จังหวัด - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(เวลา - NOUN)': 2, '(การ - NOUN)': 2, '(นักท่องเที่ยว - NOUN)': 1, '(จำนวน - NOUN)': 1, '(ช่วง - NOUN)': 1, '(ประทับใจ - NOUN)': 1, '(คุณ - NOUN)': 1, '(ชม - NOUN)': 1, '(ชั่วโมง - NOUN)': 1}",12,16,"{'(ฉลอง - VERB)': 1, '(ได้รับ - VERB)': 1, '(ความ - VERB)': 1, '(นิยม - VERB)': 1, '(มี - VERB)': 2, '(สำรวจ - VERB)': 2, '(วัด - VERB)': 2, '(รู้สึก - VERB)': 1, '(ประหลาดใจ - VERB)': 1, '(คาด - VERB)': 1, '(จะ - VERB)': 1, '(ไฮ - VERB)': 1, '(น่า - VERB)': 1, '(ต้อง - VERB)': 1, '(เยี่ยม - VERB)': 1, '(ใช้ - VERB)': 1}",16,19,"{'(สวยงาม - ADJ)': 1, '(สั้น - ADJ)': 1, '(มาก - ADJ)': 1, '(เพียงแค่ - ADJ)': 1}",4,4,"{'(มาก - ADV)': 3, '(ที่สุด - ADV)': 1}",2,4
"[['(วัด - NOUN)', '(เหล่านี้ - NOUN)', '(น่า - VERB)', '(ประหลาดใจ - VERB)'], ['(พวกเขา - PRON)', '(หรูหรา - VERB)', '(มาก - ADV)'], ['(มัน - PRON)', '(สวย - VERB)', '(มาก - ADV)', '(ที่ - DET)', '(ได้ - PART)', '(เห็นด้วย - ADV)', '(ตัวเอง - PRON)'], ['(โปรด - PROPN)', '(ระวัง - VERB)', '(รหัส - NOUN)', '(ชุดว่ายน้ำ - NOUN)', '(สำหรับ - ADP)', '(สุภาพสตรี - NOUN)', '(ที่ - DET)', '(*มี - VERB)', '(กางเกงขาสั้น - VERB)', '(หรือ - CCONJ)', '(กางเกงขาสั้น - VERB)']]","{'(วัด - NOUN)': 1, '(เหล่านี้ - NOUN)': 1, '(รหัส - NOUN)': 1, '(ชุดว่ายน้ำ - NOUN)': 1, '(สุภาพสตรี - NOUN)': 1}",5,5,"{'(น่า - VERB)': 1, '(ประหลาดใจ - VERB)': 1, '(หรูหรา - VERB)': 1, '(สวย - VERB)': 1, '(ระวัง - VERB)': 1, '(*มี - VERB)': 1, '(กางเกงขาสั้น - VERB)': 2}",7,8,{},0,0,"{'(มาก - ADV)': 2, '(เห็นด้วย - ADV)': 1}",2,3
"[['(วัด - NOUN)', '(แห่ง - ADP)', '(นี้ - DET)', '(มี - VERB)', '(มนต์ขลัง - NOUN)', '(มาก - ADV)', '(สถานที่ - NOUN)', '(ตั้ง - VERB)', '(อยู่ - PART)', '(ใน - ADP)', '(พื้นที่ - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(ดังนั้น - ADV)', '(การ - NOUN)', '(เดินทาง - VERB)', '(ที่ - DET)', '(ดี - ADJ)', '(พร้อม - ADV)', '(วิว - ADP)', '(จาก - ADP)', '(ที่นี่ - PRON)', '(ยอดเยี่ยม - ADJ)', '(และ - CCONJ)', '(สถาปัตยกรรม - NOUN)', '(และ - CCONJ)', '(งาน - NOUN)', '(ศิลปะ - NOUN)', '(ที่ - DET)', '(น่าตื่นตาตื่นใจ - VERB)', '(และ - CCONJ)', '(งดงาม - VERB)'], ['(วางแผน - NOUN)', '(อย่างน้อย - ADJ)', '(หนึ่ง - NUM)', '(ชั่วโมง - NOUN)', '(สำหรับ - ADP)', '(การ - NOUN)', '(เยี่ยม - ADJ)', '(ชม - NOUN)', '(ครั้งนี้ - VERB)', '(เพื่อ - ADP)', '(เพลิดเพลิน - PROPN)', '(และ - CCONJ)', '(ดู - VERB)', '(ทุก - DET)', '(มุม - NOUN)']]","{'(วัด - NOUN)': 1, '(มนต์ขลัง - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(การ - NOUN)': 2, '(สถาปัตยกรรม - NOUN)': 1, '(งาน - NOUN)': 1, '(ศิลปะ - NOUN)': 1, '(วางแผน - NOUN)': 1, '(ชั่วโมง - NOUN)': 1, '(ชม - NOUN)': 1, '(มุม - NOUN)': 1}",12,13,"{'(มี - VERB)': 1, '(ตั้ง - VERB)': 1, '(เดินทาง - VERB)': 1, '(น่าตื่นตาตื่นใจ - VERB)': 1, '(งดงาม - VERB)': 1, '(ครั้งนี้ - VERB)': 1, '(ดู - VERB)': 1}",7,7,"{'(ดี - ADJ)': 2, '(ยอดเยี่ยม - ADJ)': 1, '(อย่างน้อย - ADJ)': 1, '(เยี่ยม - ADJ)': 1}",4,5,"{'(มาก - ADV)': 1, '(ดังนั้น - ADV)': 1, '(พร้อม - ADV)': 1}",3,3
"[['(วัด - NOUN)', '(ที่ - DET)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(ประกอบ - VERB)', '(ด้วย - ADP)', '(หลาย - DET)', '(อาคาร - NOUN)'], ['(ดูเหมือน - PROPN)', '(จะ - VERB)', '(เป็น - AUX)', '(ที่ - PRON)', '(นิยม - VERB)', '(ของ - ADP)', '(คนใน - PROPN)', '(ท้องถิ่น - NOUN)', '(ด้วย - ADV)'], ['(ความแตกต่าง - ADJ)', '(ที่ - DET)', '(สำคัญ - ADJ)', '(คือ - AUX)', '(คุณ - PRON)', '(ได้ยิน - VERB)', '(เสียง - NOUN)', '(แคร็กเกอร์ - NOUN)', '(ที่ - DET)', '(เปล่งเสียง - VERB)', '(ออก - PART)', '(มา - PART)', '(ซ้ำๆ - VERB)'], ['(เพื่อ - ADP)', '(เป็น - AUX)', '(พร - NOUN)', '(และ - CCONJ)', '(ขอบพระคุณ - NOUN)', '(พระเจ้า - NOUN)']]","{'(วัด - NOUN)': 1, '(ชื่อเสียง - NOUN)': 1, '(อาคาร - NOUN)': 1, '(ท้องถิ่น - NOUN)': 1, '(เสียง - NOUN)': 1, '(แคร็กเกอร์ - NOUN)': 1, '(พร - NOUN)': 1, '(ขอบพระคุณ - NOUN)': 1, '(พระเจ้า - NOUN)': 1}",9,9,"{'(มี - VERB)': 1, '(ประกอบ - VERB)': 1, '(จะ - VERB)': 1, '(นิยม - VERB)': 1, '(ได้ยิน - VERB)': 1, '(เปล่งเสียง - VERB)': 1, '(ซ้ำๆ - VERB)': 1}",7,7,"{'(ความแตกต่าง - ADJ)': 1, '(สำคัญ - ADJ)': 1}",2,2,{'(ด้วย - ADV)': 1},1,1
"[['(นี่ - PRON)', '(คือ - AUX)', '(สถานที่ - NOUN)', '(สำคัญ - ADJ)', '(ของ - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - NOUN)'], ['(วัด - NOUN)', '(เป็น - AUX)', '(ช่วงเวลา - NOUN)', '(สำคัญ - ADJ)', '(ทาง - ADP)', '(ประวัติศาสตร์ - NOUN)', '(ของ - ADP)', '(ภูเก็ต - NOUN)'], ['(ชาว - NOUN)', '(ภูเก็ต - NOUN)', '(ให้ - VERB)', '(ความเคารพ - VERB)', '(ต่อ - ADP)', '(สถานะ - NOUN)', '(พระ - NOUN)', '(ของวัด - NOUN)', '(นี้ - DET)', '(เป็น - AUX)', '(อย่าง - NOUN)', '(มาก - ADV)']]","{'(สถานที่ - NOUN)': 1, '(จังหวัด - NOUN)': 1, '(ภูเก็ต - NOUN)': 3, '(วัด - NOUN)': 1, '(ช่วงเวลา - NOUN)': 1, '(ประวัติศาสตร์ - NOUN)': 1, '(ชาว - NOUN)': 1, '(สถานะ - NOUN)': 1, '(พระ - NOUN)': 1, '(ของวัด - NOUN)': 1, '(อย่าง - NOUN)': 1}",11,13,"{'(ให้ - VERB)': 1, '(ความเคารพ - VERB)': 1}",2,2,{'(สำคัญ - ADJ)': 2},1,2,{'(มาก - ADV)': 1},1,1
"[['(นี่ - PRON)', '(เป็น - AUX)', '(จุด - NOUN)', '(เดียว - ADJ)', '(ใน - ADP)', '(การ - NOUN)', '(ทัวร์ - NOUN)', '(ที่ - DET)', '(ดี - ADJ)'], ['(วัด - NOUN)', '(นั้น - DET)', '(งดงาม - ADJ)', '(อย่างยิ่ง - ADV)', '(พร้อม - VERB)', '(รายละเอียด - VERB)', '(ที่ - ADP)', '(ซับซ้อน - VERB)', '(มากมาย - ADJ)', '(และ - CCONJ)', '(ยอด - NOUN)', '(แหลม - NOUN)', '(สูง - ADJ)', '(ตระหง่าน - ADV)'], ['(คอมเพล็กซ์ - PROPN)', '(ก็ - ADV)', '(ค่อนข้าง - VERB)', '(ดี - ADJ)', '(เช่นกัน - ADV)', '(มี - VERB)', '(หลาย - DET)', '(แห่ง - NOUN)', '(สำหรับ - ADP)', '(การ - NOUN)', '(ช็อป - NOUN)', '(ปิ้ง - VERB)', '(และ - CCONJ)', '(สถานที่ - NOUN)', '(ที่ - DET)', '(จะ - VERB)', '(ขัดขวาง - VERB)', '(เครื่องดื่ม - VERB)', '(เย็น - ADJ)', '(ๆ - SYM)'], ['(เพื่อ - ADP)', '(ลด - VERB)', '(ความร้อน - VERB)', '(ที่ - ADP)', '(น่ารังเกียจ - NOUN)']]","{'(จุด - NOUN)': 1, '(การ - NOUN)': 2, '(ทัวร์ - NOUN)': 1, '(วัด - NOUN)': 1, '(ยอด - NOUN)': 1, '(แหลม - NOUN)': 1, '(แห่ง - NOUN)': 1, '(ช็อป - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(น่ารังเกียจ - NOUN)': 1}",10,11,"{'(พร้อม - VERB)': 1, '(รายละเอียด - VERB)': 1, '(ซับซ้อน - VERB)': 1, '(ค่อนข้าง - VERB)': 1, '(มี - VERB)': 1, '(ปิ้ง - VERB)': 1, '(จะ - VERB)': 1, '(ขัดขวาง - VERB)': 1, '(เครื่องดื่ม - VERB)': 1, '(ลด - VERB)': 1, '(ความร้อน - VERB)': 1}",11,11,"{'(เดียว - ADJ)': 1, '(ดี - ADJ)': 2, '(งดงาม - ADJ)': 1, '(มากมาย - ADJ)': 1, '(สูง - ADJ)': 1, '(เย็น - ADJ)': 1}",6,7,"{'(อย่างยิ่ง - ADV)': 1, '(ตระหง่าน - ADV)': 1, '(ก็ - ADV)': 1, '(เช่นกัน - ADV)': 1}",4,4
"[['(วัด - NOUN)', '(ฉลอง - VERB)', '(เป็น - AUX)', '(สถานที่ - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(ใน - ADP)', '(การ - NOUN)', '(เยี่ยม - ADJ)', '(ชม - ADV)', '(ถ้า - ADP)', '(คุณ - PRON)', '(ไป - VERB)', '(ที่ - ADP)', '(ภูเก็ต - NOUN)'], ['(มัน - PRON)', '(เป็น - AUX)', '(สถานที่ - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(สำหรับ - ADP)', '(ภาพ - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(และ - CCONJ)', '(เพื่อ - ADP)', '(ดู - VERB)', '(ศาสนา - NOUN)', '(และ - CCONJ)', '(วัฒนธรรม - NOUN)', '(อีก - DET)', '(เล็กน้อย - ADV)']]","{'(วัด - NOUN)': 1, '(สถานที่ - NOUN)': 2, '(การ - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(ภาพ - NOUN)': 1, '(ศาสนา - NOUN)': 1, '(วัฒนธรรม - NOUN)': 1}",7,8,"{'(ฉลอง - VERB)': 1, '(ไป - VERB)': 1, '(ดู - VERB)': 1}",3,3,"{'(ดี - ADJ)': 3, '(เยี่ยม - ADJ)': 1}",2,4,"{'(ชม - ADV)': 1, '(เล็กน้อย - ADV)': 1}",2,2
"[['(อาคาร - NOUN)', '(หลาย - DET)', '(แห่ง - NOUN)', '(ที่ - DET)', '(ควร - VERB)', '(เยี่ยม - VERB)', '(ชม - NOUN)', '(และ - CCONJ)', '(อาคาร - NOUN)', '(หลัก - VERB)', '(ให้ - VERB)', '(ทัศนียภาพ - NOUN)', '(อัน - DET)', '(งดงาม - ADJ)', '(ของ - ADP)', '(พื้นที่ - NOUN)', '(จาก - ADP)', '(ชั้น - NOUN)'], ['(3 - NUM)'], ['(ฉัน - PRON)', '(ไป - VERB)', '(เยี่ยม - ADV)', '(ชม - NOUN)', '(วัด - NOUN)', '(แห่ง - ADP)', '(นี้ - PRON)', '(ซึ่ง - DET)', '(เป็น - AUX)', '(ส่วนหนึ่ง - NOUN)', '(ของ - ADP)', '(ทัวร์ - NOUN)', '(หนึ่ง - NUM)', '(วัน - NOUN)', '(กับ - ADP)', '(พระพุทธรูป - NOUN)', '(ฉลอง - ADJ)', '(ซึ่ง - DET)', '(น่า - VERB)', '(ประทับใจ - VERB)', '(มาก - ADV)']]","{'(อาคาร - NOUN)': 2, '(แห่ง - NOUN)': 1, '(ชม - NOUN)': 2, '(ทัศนียภาพ - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(ชั้น - NOUN)': 1, '(วัด - NOUN)': 1, '(ส่วนหนึ่ง - NOUN)': 1, '(ทัวร์ - NOUN)': 1, '(วัน - NOUN)': 1, '(พระพุทธรูป - NOUN)': 1}",11,13,"{'(ควร - VERB)': 1, '(เยี่ยม - VERB)': 1, '(หลัก - VERB)': 1, '(ให้ - VERB)': 1, '(ไป - VERB)': 1, '(น่า - VERB)': 1, '(ประทับใจ - VERB)': 1}",7,7,"{'(งดงาม - ADJ)': 1, '(ฉลอง - ADJ)': 1}",2,2,"{'(เยี่ยม - ADV)': 1, '(มาก - ADV)': 1}",2,2
