comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(ไป - PART)', '(ที่นี่ - ADV)', '(ใน - ADP)', '(วันที่ - NOUN)', '(อากาศ - NOUN)', '(แจ่มใส - NOUN)', '(เหลือเชื่อ - NOUN)', '(วิว - NOUN)', '(สวย - NOUN)'], ['(แต่ - CCONJ)', '(ไฮไลท์ - VERB)', '(สำหรับ - ADP)', '(ฉัน - PRON)', '(คือ - AUX)', '(ศาลเจ้า - NOUN)', '(ช้าง - NOUN)'], ['(มัน - PRON)', '(น่ารัก - VERB)', '(จริงๆ - ADV)'], ['(ฉัน - PRON)', '(จะ - VERB)', '(*ทำให้ - VERB)', '(การ - NOUN)', '(เดินทาง - VERB)', '(พิเศษ - ADJ)', '(ถ้า - ADP)', '(คุณ - NOUN)', '(พัก - VERB)', '(ที่ - DET)', '(อีก - DET)', '(ด้าน - NOUN)', '(หนึ่ง - NUM)', '(ของ - ADP)', '(เกาะ - NOUN)'], ['(แต่ - CCONJ)', '(ถ้า - ADP)', '(คุณ - PRON)', '(มี - VERB)', '(เวลา - NOUN)', '(มัน - PRON)', '(เป็น - AUX)', '(สถานที่ - NOUN)', '(ที่ - DET)', '(น่ารัก - VERB)', '(ที่ - ADP)', '(จะ - VERB)', '(หยุด - VERB)']]","{'(วันที่ - NOUN)': 1, '(อากาศ - NOUN)': 1, '(แจ่มใส - NOUN)': 1, '(เหลือเชื่อ - NOUN)': 1, '(วิว - NOUN)': 1, '(สวย - NOUN)': 1, '(ศาลเจ้า - NOUN)': 1, '(ช้าง - NOUN)': 1, '(การ - NOUN)': 1, '(คุณ - NOUN)': 1, '(ด้าน - NOUN)': 1, '(เกาะ - NOUN)': 1, '(เวลา - NOUN)': 1, '(สถานที่ - NOUN)': 1}",14,14,"{'(ไฮไลท์ - VERB)': 1, '(น่ารัก - VERB)': 2, '(จะ - VERB)': 2, '(*ทำให้ - VERB)': 1, '(เดินทาง - VERB)': 1, '(พัก - VERB)': 1, '(มี - VERB)': 1, '(หยุด - VERB)': 1}",8,10,{'(พิเศษ - ADJ)': 1},1,1,"{'(ที่นี่ - ADV)': 1, '(จริงๆ - ADV)': 1}",2,2
"[['(ทันเวลา - NOUN)', '(เรา - PRON)', '(ก็ - ADV)', '(มา - VERB)', '(ถึง - ADP)', '(แหลม - PROPN)', '(เพื่อ - ADP)', '(ดู - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ซึ่ง - DET)', '(มัน - PRON)', '(ยอดเยี่ยม - ADJ)', '(มาก - ADV)'], ['(มี - VERB)', '(มุมมอง - NOUN)', '(ที่ - DET)', '(ยอดเยี่ยม - VERB)', '(จาก - ADP)', '(ด้านบน - NOUN)'], ['(การ - NOUN)', '(ขี่ - NOUN)', '(ไป - PART)', '(ที่ - ADP)', '(แหลม - PROPN)', '(ก็ - ADV)', '(ยอดเยี่ยม - VERB)', '(เช่นกัน - PROPN)'], ['(ต้อง - VERB)', '(ดู - VERB)', '(สถานที่ - NOUN)', '(ถ้า - ADP)', '(คุณ - PRON)', '(อยู่ - VERB)', '(ใกล้ - ADP)', '(ภูเก็ต - NOUN)'], ['(และ - CCONJ)', '(เวลา - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(ที่สุด - ADV)', '(สำหรับ - ADP)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)']]","{'(ทันเวลา - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 2, '(มุมมอง - NOUN)': 1, '(ด้านบน - NOUN)': 1, '(การ - NOUN)': 1, '(ขี่ - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(เวลา - NOUN)': 1}",9,10,"{'(มา - VERB)': 1, '(ดู - VERB)': 2, '(ตก - VERB)': 2, '(มี - VERB)': 1, '(ยอดเยี่ยม - VERB)': 2, '(ต้อง - VERB)': 1, '(อยู่ - VERB)': 1}",7,10,"{'(ยอดเยี่ยม - ADJ)': 1, '(ดี - ADJ)': 1}",2,2,"{'(ก็ - ADV)': 2, '(มาก - ADV)': 1, '(ที่สุด - ADV)': 1}",3,4
"[['(สถานที่ - NOUN)', '(สามารถ - VERB)', '(แออัด - VERB)', '(ใน - ADP)', '(ช่วง - NOUN)', '(พระอาทิตย์ - NOUN)', '(ตกดิน - VERB)'], ['(แต่ - CCONJ)', '(มัน - PRON)', '(ก็ - ADV)', '(คุ้มค่า - VERB)', '(กับ - ADP)', '(การ - NOUN)', '(เยี่ยม - ADJ)', '(ชม - NOUN)'], ['(เรา - PRON)', '(ไป - PART)', '(ที่นั่น - VERB)', '(ด้วย - ADP)', '(มอเตอร์ไซค์ - NOUN)', '(และ - CCONJ)', '(หยุด - VERB)', '(ที่ - DET)', '(จุด - NOUN)', '(ชม - VERB)', '(วิว - VERB)', '(คา - VERB)', '(รอน - NOUN)', '(และ - CCONJ)', '(หาด - NOUN)', '(ใน - ADP)', '(หาน - NOUN)', '(ไป - VERB)', '(ตาม - ADP)', '(ทาง - ADP)'], ['(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ที่ - DET)', '(น่าตื่นตาตื่นใจ - VERB)', '(มอง - VERB)', '(ผ่าน - VERB)', '(ขอบฟ้า - NOUN)'], ['(ขับรถ - NOUN)', '(ประมาณ - ADV)'], ['(40 - NUM)'], ['(นาที - NOUN)', '(จาก - ADP)', '(พื้นที่ - NOUN)', '(ป่า - NOUN)', '(ตอง - NOUN)']]","{'(สถานที่ - NOUN)': 1, '(ช่วง - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 2, '(การ - NOUN)': 1, '(ชม - NOUN)': 1, '(มอเตอร์ไซค์ - NOUN)': 1, '(จุด - NOUN)': 1, '(รอน - NOUN)': 1, '(หาด - NOUN)': 1, '(หาน - NOUN)': 1, '(ขอบฟ้า - NOUN)': 1, '(ขับรถ - NOUN)': 1, '(นาที - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(ป่า - NOUN)': 1, '(ตอง - NOUN)': 1}",16,17,"{'(สามารถ - VERB)': 1, '(แออัด - VERB)': 1, '(ตกดิน - VERB)': 1, '(คุ้มค่า - VERB)': 1, '(ที่นั่น - VERB)': 1, '(หยุด - VERB)': 1, '(ชม - VERB)': 1, '(วิว - VERB)': 1, '(คา - VERB)': 1, '(ไป - VERB)': 1, '(ตก - VERB)': 1, '(น่าตื่นตาตื่นใจ - VERB)': 1, '(มอง - VERB)': 1, '(ผ่าน - VERB)': 1}",14,14,{'(เยี่ยม - ADJ)': 1},1,1,"{'(ก็ - ADV)': 1, '(ประมาณ - ADV)': 1}",2,2
"[['(ฉัน - PRON)', '(คิด - VERB)', '(ว่า - ADP)', '(วัด - NOUN)', '(ไช - PROPN)', '(ธารา - NOUN)', '(ราม - NOUN)', '(เป็น - AUX)', '(วัด - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(ที่สุด - ADV)', '(และ - CCONJ)', '(เก็บรักษา - VERB)', '(ไว้ - ADV)', '(ใน - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - NOUN)', '(เป็น - AUX)', '(สถานที่ - NOUN)', '(ทาง - ADP)', '(จิตวิญญาณ - NOUN)', '(ที่ - DET)', '(คุณ - PRON)', '(สามารถ - VERB)', '(เพลิดเพลิน - VERB)', '(และ - CCONJ)', '(สัมผัส - VERB)', '(กับ - ADP)', '(ประเพณี - NOUN)', '(บาง - DET)', '(อย่าง - NOUN)', '(ที่ - DET)', '(พระสงฆ์ - NOUN)', '(กำลัง - PART)', '(มี - VERB)', '(หาก - ADP)', '(คุณ - PRON)', '(โชคดี - ADJ)', '(ฉัน - PRON)', '(ได้รับ - VERB)', '(แสง - VERB)', '(เทียน - PROPN)'], ['(*แออัด - VERB)', '(อย่าง - ADP)', '(ที่ - ADP)', '(ฉัน - PRON)', '(คาด - VERB)', '(ไว้ - ADV)', '(คุณ - NOUN)', '(สามารถ - VERB)', '(มี - VERB)', '(ภาพ - NOUN)', '(ที่ - DET)', '(สวยงาม - ADJ)'], ['(แนะนำ - VERB)', '(ให้ - VERB)', '(เยี่ยม - ADJ)', '(ชม - NOUN)']]","{'(วัด - NOUN)': 2, '(ธารา - NOUN)': 1, '(ราม - NOUN)': 1, '(จังหวัด - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(จิตวิญญาณ - NOUN)': 1, '(ประเพณี - NOUN)': 1, '(อย่าง - NOUN)': 1, '(พระสงฆ์ - NOUN)': 1, '(คุณ - NOUN)': 1, '(ภาพ - NOUN)': 1, '(ชม - NOUN)': 1}",13,14,"{'(คิด - VERB)': 1, '(เก็บรักษา - VERB)': 1, '(สามารถ - VERB)': 2, '(เพลิดเพลิน - VERB)': 1, '(สัมผัส - VERB)': 1, '(มี - VERB)': 2, '(ได้รับ - VERB)': 1, '(แสง - VERB)': 1, '(*แออัด - VERB)': 1, '(คาด - VERB)': 1, '(แนะนำ - VERB)': 1, '(ให้ - VERB)': 1}",12,14,"{'(ดี - ADJ)': 1, '(โชคดี - ADJ)': 1, '(สวยงาม - ADJ)': 1, '(เยี่ยม - ADJ)': 1}",4,4,"{'(ที่สุด - ADV)': 1, '(ไว้ - ADV)': 2}",2,3
"[['(หลายต่อหลาย - VERB)', '(ครั้ง - NOUN)', '(ใน - ADP)', '(หลาย - DET)', '(ปี - NOUN)', '(ที่ผ่านมา - NOUN)'], ['(จะ - VERB)', '(ยังคง - PART)', '(ทำ - VERB)', '(เช่นนี้ - NOUN)', '(เพราะ - ADP)', '(เป็น - AUX)', '(สถานที่ - NOUN)', '(โปรด - ADJ)', '(ของ - ADP)', '(ฉัน - PRON)', '(ใน - ADP)', '(ภูเก็ต - NOUN)'], ['(มุมมอง - NOUN)', '(ที่ - DET)', '(น่าตื่นตาตื่นใจ - VERB)', '(โดย - ADP)', '(รอบ - ADP)', '(พื้นที่ - NOUN)', '(และ - CCONJ)', '(น้ำ - NOUN)', '(เป็นบ้า - VERB)'], ['(ถ้า - ADP)', '(คุณ - PRON)', '(ชอบ - VERB)', '(การ - NOUN)', '(ผจญภัย - NOUN)', '(เดิน - VERB)', '(ออก - PART)', '(ไป - PART)', '(ที่ - ADP)', '(จุด - NOUN)'], ['(สวม - NOUN)', '(รองเท้า - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(และ - CCONJ)', '(ปลอดภัย - NOUN)'], ['(อย่า - PROPN)', '(พยายาม - VERB)', '(ถ้า - ADP)', '(คุณ - NOUN)', '(มี - VERB)', '(เงื่อนไข - NOUN)', '(ทางการ - NOUN)', '(แพทย์ - NOUN)', '(ใช้ - VERB)', '(น้ำ - NOUN)', '(และ - CCONJ)', '(ใช้ - VERB)', '(ครีมกันแดด - NOUN)'], ['(จุด - NOUN)', '(ที่ - DET)', '(อาจ - VERB)', '(จะ - VERB)', '(หยาบ - VERB)', '(ถ้า - ADP)', '(มี - VERB)', '(พายุ - NOUN)', '(เข้า - VERB)', '(มา - PART)', '(ระวัง - VERB)', '(คลื่น - NOUN)', '(พวกเขา - NOUN)', '(มี - VERB)', '(วิธี - NOUN)', '(ด้อม - VERB)', '(คุณ - PRON)', '(ถ้า - ADP)', '(คุณ - PRON)', '(เข้า - VERB)', '(ใกล้ - ADP)', '(เกินไป - VERB)'], ['(คุณ - PRON)', '(*สามารถ - VERB)', '(ว่ายน้ำ - NOUN)', '(รอบ - ADP)', '(นี้ - DET)', '(และ - CCONJ)', '(โง่ - PROPN)', '(ถ้า - ADP)', '(คุณ - PRON)', '(ลอง - VERB)']]","{'(ครั้ง - NOUN)': 1, '(ปี - NOUN)': 1, '(ที่ผ่านมา - NOUN)': 1, '(เช่นนี้ - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(มุมมอง - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(น้ำ - NOUN)': 2, '(การ - NOUN)': 1, '(ผจญภัย - NOUN)': 1, '(จุด - NOUN)': 2, '(สวม - NOUN)': 1, '(รองเท้า - NOUN)': 1, '(ปลอดภัย - NOUN)': 1, '(คุณ - NOUN)': 1, '(เงื่อนไข - NOUN)': 1, '(ทางการ - NOUN)': 1, '(แพทย์ - NOUN)': 1, '(ครีมกันแดด - NOUN)': 1, '(พายุ - NOUN)': 1, '(คลื่น - NOUN)': 1, '(พวกเขา - NOUN)': 1, '(วิธี - NOUN)': 1, '(ว่ายน้ำ - NOUN)': 1}",25,27,"{'(หลายต่อหลาย - VERB)': 1, '(จะ - VERB)': 2, '(ทำ - VERB)': 1, '(น่าตื่นตาตื่นใจ - VERB)': 1, '(เป็นบ้า - VERB)': 1, '(ชอบ - VERB)': 1, '(เดิน - VERB)': 1, '(พยายาม - VERB)': 1, '(มี - VERB)': 3, '(ใช้ - VERB)': 2, '(อาจ - VERB)': 1, '(หยาบ - VERB)': 1, '(เข้า - VERB)': 2, '(ระวัง - VERB)': 1, '(ด้อม - VERB)': 1, '(เกินไป - VERB)': 1, '(*สามารถ - VERB)': 1, '(ลอง - VERB)': 1}",18,23,"{'(โปรด - ADJ)': 1, '(ดี - ADJ)': 1}",2,2,{},0,0
"[['(นี่ - PRON)', '(เป็น - AUX)', '(จุด - NOUN)', '(ชม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ของ - ADP)', '(ประเทศ - NOUN)', '(ไทย - PROPN)', '(ที่ - DET)', '(คุณ - PRON)', '(*ควร - VERB)', '(พลาด - VERB)', '(เมื่อ - ADP)', '(อยู่ - VERB)', '(ใน - ADP)', '(ภูเก็ต - NOUN)'], ['(บรรยากาศ - NOUN)', '(ดี - ADJ)', '(มาก - ADV)'], ['(ถ้า - ADP)', '(คุณ - PRON)', '(สวม - VERB)', '(รองเท้ากีฬา - NOUN)', '(เดิน - VERB)', '(ลง - PART)', '(ไป - PART)', '(ที่ - ADP)', '(หน้าผา - NOUN)', '(เพื่อ - ADP)', '(ใช้ - VERB)', '(ช่วงเวลา - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(กับ - ADP)', '(ธรรมชาติ - NOUN)']]","{'(จุด - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 1, '(ประเทศ - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(บรรยากาศ - NOUN)': 1, '(รองเท้ากีฬา - NOUN)': 1, '(หน้าผา - NOUN)': 1, '(ช่วงเวลา - NOUN)': 1, '(ธรรมชาติ - NOUN)': 1}",9,9,"{'(ชม - VERB)': 1, '(ตก - VERB)': 1, '(*ควร - VERB)': 1, '(พลาด - VERB)': 1, '(อยู่ - VERB)': 1, '(สวม - VERB)': 1, '(เดิน - VERB)': 1, '(ใช้ - VERB)': 1}",8,8,{'(ดี - ADJ)': 2},1,2,{'(มาก - ADV)': 1},1,1
"[['(เช่นเดียวกับ - PROPN)', '(จุด - NOUN)', '(ชม - VERB)', '(วิว - VERB)', '(กังหันลม - VERB)', '(ดู - VERB)', '(ทะเลอันดามัน - NOUN)'], ['(มี - VERB)', '(ที่จอดรถ - NOUN)', '(เยอะ - NOUN)', '(ขับ - VERB)', '(ดี - ADJ)', '(และ - CCONJ)', '(เยี่ยม - ADJ)']]","{'(จุด - NOUN)': 1, '(ทะเลอันดามัน - NOUN)': 1, '(ที่จอดรถ - NOUN)': 1, '(เยอะ - NOUN)': 1}",4,4,"{'(ชม - VERB)': 1, '(วิว - VERB)': 1, '(กังหันลม - VERB)': 1, '(ดู - VERB)': 1, '(มี - VERB)': 1, '(ขับ - VERB)': 1}",6,6,"{'(ดี - ADJ)': 1, '(เยี่ยม - ADJ)': 1}",2,2,{},0,0
"[['(มัน - PRON)', '(เป็น - AUX)', '(หนึ่ง - NUM)', '(ใน - ADP)', '(จุด - NOUN)', '(ที่ - DET)', '(ดี - ADJ)', '(ที่สุด - ADV)', '(บน - ADP)', '(เกาะ - NOUN)', '(อย่าง - ADP)', '(*ต้อง - VERB)', '(สงสัย - VERB)', '(เพื่อ - ADP)', '(ชม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)'], ['(แต่ - CCONJ)', '(ฝูงชน - NOUN)', '(ก็ - ADV)', '(บ้าคลั่ง - VERB)', '(ดังนั้น - ADJ)', '(ใน - ADP)', '(ความคิด - VERB)', '(ของ - ADP)', '(ฉัน - PRON)', '(มัน - PRON)', '(ค่อนข้าง - VERB)'], ['(overrated - NOUN)'], ['(เล็กน้อย - ADV)'], ['(มี - VERB)', '(สถานที่ - NOUN)', '(สวยงาม - VERB)', '(อื่นๆ - NOUN)'], ['(อีก - DET)', '(มากมาย - ADJ)'], ['(แต่ - CCONJ)', '(เงียบสงบ - VERB)', '(โดย - ADP)', '(*มี - VERB)', '(ฝูงชน - NOUN)', '(จำนวน - NOUN)', '(มาก - ADJ)', '(ส่วนใหญ่ - ADV)', '(เป็น - AUX)', '(คน - NOUN)', '(จีน - PROPN)'], ['(พวกเขา - PRON)', '(*สนใจ - VERB)', '(เกี่ยวกับ - ADP)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)'], ['(พวกเขา - NOUN)', '(คลิก - VERB)', '(ที่ - DET)', '(รูป - ADJ)', '(หันหลัง - PART)', '(แล้ว - PART)', '(ออก - PART)', '(ไป - PART)', '(โดย - ADP)', '(*แม้แต่ - ADP)', '(จะ - VERB)', '(มอง - VERB)', '(ไป - PART)', '(ที่ - ADP)', '(ดวงอาทิตย์ - NOUN)', '(ที่ - DET)', '(ดัง - VERB)', '(และ - CCONJ)', '(เสียง - NOUN)', '(ดัง - ADJ)'], ['(สถานที่ - NOUN)', '(น่าจะ - VERB)', '(ยังคง - PART)', '(มี - VERB)', '(มูลค่า - NOUN)', '(การ - NOUN)', '(เยี่ยม - ADJ)', '(ชม - NOUN)'], ['(แต่ - CCONJ)', '(ฉัน - PRON)', '(จะ - VERB)', '(*ไป - PART)', '(ที่นั่น - ADV)', '(อีก - ADV)'], ['(นอก - ADP)', '(เสีย - PROPN)', '(จาก - ADP)', '(ว่า - ADP)', '(จะ - VERB)', '(มี - VERB)', '(จุด - NOUN)', '(ลับ - ADJ)', '(ที่ - DET)', '(ซ่อน - VERB)', '(อยู่ - PART)', '(จาก - ADP)', '(ความ - NOUN)', '(บ้า - PROPN)']]","{'(จุด - NOUN)': 2, '(เกาะ - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 2, '(ฝูงชน - NOUN)': 2, '(overrated - NOUN)': 1, '(สถานที่ - NOUN)': 2, '(อื่นๆ - NOUN)': 1, '(จำนวน - NOUN)': 1, '(คน - NOUN)': 1, '(พวกเขา - NOUN)': 1, '(ดวงอาทิตย์ - NOUN)': 1, '(เสียง - NOUN)': 1, '(มูลค่า - NOUN)': 1, '(การ - NOUN)': 1, '(ชม - NOUN)': 1, '(ความ - NOUN)': 1}",16,20,"{'(*ต้อง - VERB)': 1, '(สงสัย - VERB)': 1, '(ชม - VERB)': 1, '(ตก - VERB)': 2, '(บ้าคลั่ง - VERB)': 1, '(ความคิด - VERB)': 1, '(ค่อนข้าง - VERB)': 1, '(มี - VERB)': 3, '(สวยงาม - VERB)': 1, '(เงียบสงบ - VERB)': 1, '(*มี - VERB)': 1, '(*สนใจ - VERB)': 1, '(คลิก - VERB)': 1, '(จะ - VERB)': 3, '(มอง - VERB)': 1, '(ดัง - VERB)': 1, '(น่าจะ - VERB)': 1, '(ซ่อน - VERB)': 1}",18,23,"{'(ดี - ADJ)': 1, '(ดังนั้น - ADJ)': 1, '(มากมาย - ADJ)': 1, '(มาก - ADJ)': 1, '(รูป - ADJ)': 1, '(ดัง - ADJ)': 1, '(เยี่ยม - ADJ)': 1, '(ลับ - ADJ)': 1}",8,8,"{'(ที่สุด - ADV)': 1, '(ก็ - ADV)': 1, '(เล็กน้อย - ADV)': 1, '(ส่วนใหญ่ - ADV)': 1, '(ที่นั่น - ADV)': 1, '(อีก - ADV)': 1}",6,6
"[['(วิว - NOUN)', '(สวย - NOUN)', '(จาก - ADP)', '(บน - ADP)', '(สุด - ADV)'], ['(แต่ - CCONJ)', '(เรา - PRON)', '(มา - PART)', '(เมื่อ - ADP)', '(ดวงอาทิตย์ - NOUN)', '(กระทบ - VERB)', '(เหนือ - NOUN)', '(เรา - PRON)', '(โดยตรง - ADJ)', '(ดังนั้น - ADV)', '(เรา - PRON)', '(ต้องหา - VERB)', '(ร่มเงา - NOUN)', '(และ - CCONJ)', '(สนุก - NOUN)', '(กับ - ADP)', '(วิว - PROPN)']]","{'(วิว - NOUN)': 1, '(สวย - NOUN)': 1, '(ดวงอาทิตย์ - NOUN)': 1, '(เหนือ - NOUN)': 1, '(ร่มเงา - NOUN)': 1, '(สนุก - NOUN)': 1}",6,6,"{'(กระทบ - VERB)': 1, '(ต้องหา - VERB)': 1}",2,2,{'(โดยตรง - ADJ)': 1},1,1,"{'(สุด - ADV)': 1, '(ดังนั้น - ADV)': 1}",2,2
"[['(ถือ - VERB)', '(ได้ - VERB)', '(ว่า - ADP)', '(เป็น - AUX)', '(หนึ่ง - NUM)', '(ใน - ADP)', '(การท่องเที่ยว - VERB)', '(ของ - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - NOUN)', '(เกือบ - ADV)', '(ทุก - DET)', '(คน - NOUN)', '(ต้อง - VERB)', '(ไป - VERB)', '(เยี่ยม - ADV)', '(ชม - NOUN)', '(ทิวทัศน์ - NOUN)', '(และ - CCONJ)', '(ถ่ายภาพ - NOUN)', '(พระอาทิตย์ - NOUN)', '(ตกดิน - VERB)'], ['(คน - NOUN)', '(จะ - VERB)', '(แน่น - VERB)', '(มาก - ADV)', '(ถ้า - ADP)', '(มัน - PRON)', '(เป็น - AUX)', '(ช่วง - NOUN)', '(วันหยุด - NOUN)', '(เวลา - NOUN)', '(ดี - ADJ)'], ['(คน - NOUN)', '(ส่วนใหญ่ - VERB)', '(จะ - VERB)', '(ไป - PART)', '(ข้างหน้า - ADV)', '(เพื่อ - ADP)', '(หา - VERB)', '(สถานที่ - NOUN)'], ['(แต่ - CCONJ)', '( ats - ADV)'], ['(ที่จอดรถ - NOUN)', '(น้อย - ADJ)'], ['(จะ - VERB)', '(ต้อง - VERB)', '(มี - VERB)', '(จุด - NOUN)', '(ที่ - DET)', '(สามารถ - VERB)', '(เดิน - VERB)', '(ลง - PART)', '(ได้ - PART)'], ['(แต่ - CCONJ)', '(ต้อง - VERB)', '(ระวัง - VERB)', '(ผู้สูงอายุ - NOUN)', '(และ - CCONJ)', '(เด็กๆ - PROPN)'], ['(*แนะนำ - VERB)', '(ให้ - VERB)', '(เดิน - VERB)', '(ลง - PART)']]","{'(จังหวัด - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(คน - NOUN)': 3, '(ชม - NOUN)': 1, '(ทิวทัศน์ - NOUN)': 1, '(ถ่ายภาพ - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 1, '(ช่วง - NOUN)': 1, '(วันหยุด - NOUN)': 1, '(เวลา - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(ที่จอดรถ - NOUN)': 1, '(จุด - NOUN)': 1, '(ผู้สูงอายุ - NOUN)': 1}",14,16,"{'(ถือ - VERB)': 1, '(ได้ - VERB)': 1, '(การท่องเที่ยว - VERB)': 1, '(ต้อง - VERB)': 3, '(ไป - VERB)': 1, '(ตกดิน - VERB)': 1, '(จะ - VERB)': 3, '(แน่น - VERB)': 1, '(ส่วนใหญ่ - VERB)': 1, '(หา - VERB)': 1, '(มี - VERB)': 1, '(สามารถ - VERB)': 1, '(เดิน - VERB)': 2, '(ระวัง - VERB)': 1, '(*แนะนำ - VERB)': 1, '(ให้ - VERB)': 1}",16,21,"{'(ดี - ADJ)': 1, '(น้อย - ADJ)': 1}",2,2,"{'(เกือบ - ADV)': 1, '(เยี่ยม - ADV)': 1, '(มาก - ADV)': 1, '(ข้างหน้า - ADV)': 1, '( ats - ADV)': 1}",5,5
