comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(จุด - NOUN)', '(ชมวิว - NOUN)', '(ดี - ADJ)'], ['(แต่ - CCONJ)', '(ควร - AUX)', '(เดิน - VERB)', '(ลง - AUX)', '(ไป - AUX)', '(ที่ - ADP)', '(ชาย - NOUN)', '(ฝั่ง - VERB)', '(ใกล้ - ADJ)'], ['(ๆ - NOUN)'], ['(ใช้ - VERB)', '(เวลา - NOUN)', '(ประมาณ - DET)', '(สี่ - NUM)', '(สิบ - NUM)', '(ห้า - NOUN)', '(หก - NOUN)', '(สิบ - NOUN)', '(นาที - NOUN)', '(เพื่อ - SCONJ)', '(ให้ - VERB)', '(เส้นทาง - NOUN)', '(เล็ก - ADJ)'], ['(ๆ - NOUN)'], ['(คุ้ม - NOUN)', '(ค่า - NOUN)']]","{'(จุด - NOUN)': 1, '(ชมวิว - NOUN)': 1, '(ชาย - NOUN)': 1, '(ๆ - NOUN)': 2, '(เวลา - NOUN)': 1, '(ห้า - NOUN)': 1, '(หก - NOUN)': 1, '(สิบ - NOUN)': 1, '(นาที - NOUN)': 1, '(เส้นทาง - NOUN)': 1, '(คุ้ม - NOUN)': 1, '(ค่า - NOUN)': 1}",12,13,"{'(เดิน - VERB)': 1, '(ฝั่ง - VERB)': 1, '(ใช้ - VERB)': 1, '(ให้ - VERB)': 1}",4,4,"{'(ดี - ADJ)': 1, '(ใกล้ - ADJ)': 1, '(เล็ก - ADJ)': 1}",3,3,{},0,0
"[['(จุด - NOUN)', '(ชม - NOUN)', '(วิว - NOUN)', '(ที่ - SCONJ)', '(น่า - VERB)', '(ตื่นตาตื่นใจ - VERB)']]","{'(จุด - NOUN)': 1, '(ชม - NOUN)': 1, '(วิว - NOUN)': 1}",3,3,"{'(น่า - VERB)': 1, '(ตื่นตาตื่นใจ - VERB)': 1}",2,2,{},0,0,{},0,0
"[['(คน - NOUN)', '(เยอะ - NOUN)', '(มากมัน - NOUN)', '(แออัด - ADJ)', '(มาก - ADV)', '(มัน - PRON)', '(ไร้ - VERB)', '(สาระ - NOUN)'], ['(เป็น - VERB)', '(บ้า - NOUN)', '(ที่ - SCONJ)', '(พยายาม - VERB)', '(ดึง - VERB)', '(คน - NOUN)', '(ที่ - SCONJ)', '(ผ่าน - VERB)', '(มา - AUX)', '(และ - CCONJ)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(*แตกต่าง - VERB)', '(จาก - ADP)', '(ที่ - SCONJ)', '(อื่น - DET)'], ['(*คุ้ม - VERB)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ไป - VERB)', '(เมื่อ - SCONJ)', '(แออัด - NOUN)']]","{'(คน - NOUN)': 2, '(เยอะ - NOUN)': 1, '(มากมัน - NOUN)': 1, '(สาระ - NOUN)': 1, '(บ้า - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 1, '(แออัด - NOUN)': 1}",7,8,"{'(ไร้ - VERB)': 1, '(เป็น - VERB)': 1, '(พยายาม - VERB)': 1, '(ดึง - VERB)': 1, '(ผ่าน - VERB)': 1, '(ตก - VERB)': 1, '(*แตกต่าง - VERB)': 1, '(*คุ้ม - VERB)': 1, '(ไป - VERB)': 1}",9,9,{'(แออัด - ADJ)': 1},1,1,{'(มาก - ADV)': 1},1,1
"[['(จุด - NOUN)', '(ชมพระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(ของ - ADP)', '(ภูเก็ต - NOUN)', '(ประเทศไทย - PROPN)'], ['(ขับ - VERB)', '(รถ - NOUN)', '(จาก - ADP)', '(ตัวเมือง - NOUN)', '(ภูเก็ต - NOUN)', '(ประมาณ - DET)', '(สาม - NUM)', '(สิบ - NUM)', '(นาที - NOUN)'], ['(มัน - PRON)', '(สมบูรณ์แบบ - NOUN)']]","{'(จุด - NOUN)': 1, '(ชมพระอาทิตย์ - NOUN)': 1, '(ภูเก็ต - NOUN)': 2, '(รถ - NOUN)': 1, '(ตัวเมือง - NOUN)': 1, '(นาที - NOUN)': 1, '(สมบูรณ์แบบ - NOUN)': 1}",7,8,"{'(ตก - VERB)': 1, '(ขับ - VERB)': 1}",2,2,{'(สวยงาม - ADJ)': 1},1,1,{},0,0
"[['(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(ที่สุด - ADV)', '(ใน - ADP)', '(การ - NOUN)', '(ชม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ใน - ADP)', '(จังหวัดภูเก็ต - NOUN)', '(เป็น - VERB)', '(จุด - NOUN)', '(ชม - NOUN)', '(วิว - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)'], ['(คุณควร - VERB)', '(ไป - AUX)', '(ถึง - ADP)', '(ครึ่ง - NUM)', '(ชั่วโมง - NOUN)', '(ก่อน - ADP)', '(ถึง - ADP)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(เพื่อ - ADP)', '(ดู - VERB)', '(ความ - NOUN)', '(งาม - ADJ)', '(ที่ - SCONJ)', '(แท้จริง - ADJ)'], ['(มี - VERB)', '(ฝูง - NOUN)', '(ชน - VERB)', '(มากมาย - ADV)', '(ดัง - ADP)', '(นั้น - DET)', '(หา - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(ที่สุด - ADV)', '(ของ - ADP)', '(คุณ - PRON)', '(เพื่อ - SCONJ)', '(ชม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)'], ['(คุณ - PRON)', '(ได้ - AUX)', '(ทุก - DET)', '(อย่าง - NOUN)', '(เพื่อ - SCONJ)', '(กิน - VERB)', '(ใกล้ - ADP)', '(จุด - NOUN)', '(นี้ - DET)'], ['(อย่า - NOUN)', '(พลาด - NOUN)', '(น้ำ - NOUN)', '(มะพร้าว - NOUN)']]","{'(สถานที่ - NOUN)': 2, '(การ - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 3, '(จังหวัดภูเก็ต - NOUN)': 1, '(จุด - NOUN)': 2, '(ชม - NOUN)': 1, '(วิว - NOUN)': 1, '(ชั่วโมง - NOUN)': 1, '(ความ - NOUN)': 1, '(ฝูง - NOUN)': 1, '(อย่าง - NOUN)': 1, '(อย่า - NOUN)': 1, '(พลาด - NOUN)': 1, '(น้ำ - NOUN)': 1, '(มะพร้าว - NOUN)': 1}",15,19,"{'(ชม - VERB)': 2, '(ตก - VERB)': 3, '(เป็น - VERB)': 1, '(คุณควร - VERB)': 1, '(ดู - VERB)': 1, '(มี - VERB)': 1, '(ชน - VERB)': 1, '(หา - VERB)': 1, '(กิน - VERB)': 1}",9,12,"{'(ดี - ADJ)': 2, '(สวยงาม - ADJ)': 1, '(งาม - ADJ)': 1, '(แท้จริง - ADJ)': 1}",4,5,"{'(ที่สุด - ADV)': 2, '(มากมาย - ADV)': 1}",2,3
"[['(นี่ - PRON)', '(*ใช่ - VERB)', '(แผนที่ - NOUN)', '(ที่ - SCONJ)', '(ถูกต้อง - ADJ)'], ['(โปรด - NOUN)', '(ผู้ - PRON)', '(ดูแล - VERB)', '(ระบบ - NOUN)', '(เปลี่ยน - VERB)', '(แผนที่ - NOUN)', '(สถานที่ - NOUN)', '(ให้ - SCONJ)', '(ถูกต้อง - ADJ)', '(เพราะ - SCONJ)', '(นัก - ADV)', '(ท่องเที่ยว - NOUN)', '(จำนวน - NOUN)', '(มาก - ADJ)', '(ติดตาม - VERB)', '(แผนที่ - NOUN)', '(ของ - ADP)', '(คุณ - PRON)', '(ผิด - ADJ)', '(ที่ - SCONJ)']]","{'(แผนที่ - NOUN)': 3, '(โปรด - NOUN)': 1, '(ระบบ - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(ท่องเที่ยว - NOUN)': 1, '(จำนวน - NOUN)': 1}",6,8,"{'(*ใช่ - VERB)': 1, '(ดูแล - VERB)': 1, '(เปลี่ยน - VERB)': 1, '(ติดตาม - VERB)': 1}",4,4,"{'(ถูกต้อง - ADJ)': 2, '(มาก - ADJ)': 1, '(ผิด - ADJ)': 1}",3,4,{'(นัก - ADV)': 1},1,1
"[['(สถานที่ - NOUN)', '(สงบ - NOUN)', '(และ - CCONJ)', '(เงียบ - NOUN)', '(สงบ - NOUN)'], ['(เยี่ยมชม - NOUN)', '(สถานที่ - NOUN)', '(นี้ - DET)', '(ก่อน - ADP)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ดิน - NOUN)', '(เริ่มต้น - VERB)', '(ค้นหา - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(ระหว่าง - ADP)', '(ต้น - NOUN)', '(มะพร้าว - NOUN)', '(และ - CCONJ)', '(เพลิดเพลิน - NOUN)', '(กับ - ADP)', '(ทิวทัศน์ - NOUN)'], ['(ความ - NOUN)', '(กังวล - VERB)', '(ทั้งหมด - DET)', '(ที่ - SCONJ)', '(คุณ - VERB)', '(อาจ - AUX)', '(มี - VERB)', '(จะ - AUX)', '(หาย - VERB)', '(ไป - AUX)'], ['(มี - VERB)', '(จุด - NOUN)', '(เดิน - VERB)', '(ป่า - NOUN)', '(เล็ก - ADJ)'], ['(ๆ - NOUN)'], ['(เช่น - ADP)', '(กัน - ADV)']]","{'(สถานที่ - NOUN)': 3, '(สงบ - NOUN)': 2, '(เงียบ - NOUN)': 1, '(เยี่ยมชม - NOUN)': 1, '(พระอาทิตย์ - NOUN)': 1, '(ดิน - NOUN)': 1, '(ต้น - NOUN)': 1, '(มะพร้าว - NOUN)': 1, '(เพลิดเพลิน - NOUN)': 1, '(ทิวทัศน์ - NOUN)': 1, '(ความ - NOUN)': 1, '(จุด - NOUN)': 1, '(ป่า - NOUN)': 1, '(ๆ - NOUN)': 1}",14,17,"{'(ตก - VERB)': 1, '(เริ่มต้น - VERB)': 1, '(ค้นหา - VERB)': 1, '(กังวล - VERB)': 1, '(คุณ - VERB)': 1, '(มี - VERB)': 2, '(หาย - VERB)': 1, '(เดิน - VERB)': 1}",8,9,"{'(สวยงาม - ADJ)': 1, '(เล็ก - ADJ)': 1}",2,2,{'(กัน - ADV)': 1},1,1
"[['(สถานที่ - NOUN)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(ใน - ADP)', '(การ - NOUN)', '(ชม - VERB)', '(พระอาทิตย์ - NOUN)', '(ตก - VERB)', '(ที่ - SCONJ)', '(ยิ่งใหญ่ - VERB)'], ['(นอก - NOUN)', '(จาก - ADP)', '(นี้ - DET)', '(ยัง - AUX)', '(มี - VERB)', '(ช่วง - NOUN)', '(ระยะ - NOUN)', '(การ - NOUN)', '(เดินทาง - VERB)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(สิบ - NUM)', '(ห้า - NUM)', '(ยี่ - VERB)', '(สิบ - NOUN)', '(นาที - NOUN)'], ['(นัก - NOUN)', '(ท่องเที่ยว - VERB)', '(ส่วน - NOUN)', '(ใหญ่ - ADJ)', '(มา - AUX)', '(ที่ - SCONJ)', '(นี่ - VERB)', '(เพื่อ - SCONJ)', '(ชม - VERB)', '(ความ - NOUN)', '(งดงาม - ADJ)', '(และ - CCONJ)', '(เพลิดเพลิน - NOUN)', '(กับ - ADP)', '(ช่วง - NOUN)', '(เวลา - NOUN)', '(ที่ - SCONJ)', '(สงบสุข - VERB)', '(รอบ - NOUN)', '(มหาสมุทร - NOUN)'], ['(แท้จริง - NOUN)', '(คุณ - PRON)', '(สามารถ - AUX)', '(ใช้ - VERB)', '(เวลา - NOUN)', '(หนึ่ง - NUM)', '(ชั่วโมง - NOUN)', '(หรือ - CCONJ)', '(มาก - ADJ)', '(กว่า - SCONJ)', '(นั้น - DET)', '(ใน - ADP)', '(สถานที่ - NOUN)'], ['(แหลมพรหมเทพ - NOUN)', '(ให้ - SCONJ)', '(ภาพ - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(ดัง - ADP)', '(นั้น - DET)', '(อย่า - VERB)', '(ลืม - NOUN)', '(คลิก - NOUN)', '(รูป - NOUN)', '(สวย - ADJ)'], ['(ๆ - NOUN)']]","{'(สถานที่ - NOUN)': 2, '(ชื่อเสียง - NOUN)': 1, '(การ - NOUN)': 2, '(พระอาทิตย์ - NOUN)': 1, '(นอก - NOUN)': 1, '(ช่วง - NOUN)': 2, '(ระยะ - NOUN)': 1, '(สิบ - NOUN)': 1, '(นาที - NOUN)': 1, '(นัก - NOUN)': 1, '(ส่วน - NOUN)': 1, '(ความ - NOUN)': 1, '(เพลิดเพลิน - NOUN)': 1, '(เวลา - NOUN)': 2, '(รอบ - NOUN)': 1, '(มหาสมุทร - NOUN)': 1, '(แท้จริง - NOUN)': 1, '(ชั่วโมง - NOUN)': 1, '(แหลมพรหมเทพ - NOUN)': 1, '(ภาพ - NOUN)': 1, '(ลืม - NOUN)': 1, '(คลิก - NOUN)': 1, '(รูป - NOUN)': 1, '(ๆ - NOUN)': 1}",24,28,"{'(มี - VERB)': 2, '(ชม - VERB)': 2, '(ตก - VERB)': 1, '(ยิ่งใหญ่ - VERB)': 1, '(เดินทาง - VERB)': 1, '(ยี่ - VERB)': 1, '(ท่องเที่ยว - VERB)': 1, '(นี่ - VERB)': 1, '(สงบสุข - VERB)': 1, '(ใช้ - VERB)': 1, '(อย่า - VERB)': 1}",11,13,"{'(ดี - ADJ)': 1, '(ใหญ่ - ADJ)': 1, '(งดงาม - ADJ)': 1, '(มาก - ADJ)': 1, '(สวยงาม - ADJ)': 1, '(สวย - ADJ)': 1}",6,6,{},0,0
"[['(มุมมอง - NOUN)', '(ที่ - SCONJ)', '(น่า - AUX)', '(ตื่นตาตื่นใจ - VERB)', '(ใน - ADP)', '(ทะเล - NOUN)', '(และ - CCONJ)', '(หมู่ - NOUN)', '(เกาะ - NOUN)'], ['(เส้นทาง - NOUN)', '(ลื่น - ADJ)', '(มาก - ADV)', '(และ - CCONJ)', '(ต้องการ - VERB)', '(ทักษะ - NOUN)', '(การ - NOUN)', '(ปีน - VERB)', '(เขา - PRON)', '(เพื่อ - SCONJ)', '(ให้ - VERB)', '(ได้ - VERB)', '(ภาพ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(ที่สุด - ADV)']]","{'(มุมมอง - NOUN)': 1, '(ทะเล - NOUN)': 1, '(หมู่ - NOUN)': 1, '(เกาะ - NOUN)': 1, '(เส้นทาง - NOUN)': 1, '(ทักษะ - NOUN)': 1, '(การ - NOUN)': 1, '(ภาพ - NOUN)': 1}",8,8,"{'(ตื่นตาตื่นใจ - VERB)': 1, '(ต้องการ - VERB)': 1, '(ปีน - VERB)': 1, '(ให้ - VERB)': 1, '(ได้ - VERB)': 1}",5,5,"{'(ลื่น - ADJ)': 1, '(ดี - ADJ)': 1}",2,2,"{'(มาก - ADV)': 1, '(ที่สุด - ADV)': 1}",2,2
"[['(ต้อง - AUX)', '(ไป - VERB)', '(เยี่ยมชม - VERB)', '(สถานที่ - NOUN)', '(แห่ง - NOUN)', '(นี้ - DET)', '(ทิวทัศน์ - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(มาก - ADV)', '(โดย - PART)', '(เฉพาะ - ADJ)', '(ใน - ADP)', '(ช่วง - NOUN)', '(เวลา - NOUN)', '(พระอาทิตย์ - PROPN)', '(ตก - VERB)'], ['(สามารถ - AUX)', '(มอง - VERB)', '(เห็น - VERB)', '(ทะเล - NOUN)', '(อันดามัน - NOUN)', '(และ - CCONJ)', '(ยัง - AUX)', '(คุ้ม - VERB)', '(ค่า - NOUN)', '(แก่ - ADP)', '(การ - NOUN)', '(เยี่ยมชม - VERB)', '(สำหรับ - ADP)', '(ทุก - DET)', '(คน - NOUN)'], ['(มี - VERB)', '(ร้าน - NOUN)', '(ค้า - NOUN)', '(บาง - DET)', '(ร้าน - NOUN)', '(ขาย - VERB)', '(เสื้อผ้า - NOUN)', '(เครื่อง - NOUN)', '(ดื่ม - NOUN)', '(และ - CCONJ)', '(อื่น - DET)'], ['(ๆ - PUNCT)'], ['(ค่า - NOUN)', '(เข้า - VERB)', '(ชม - NOUN)', '(เป็น - VERB)', '(ฟรี - NOUN)'], ['(ตรวจสอบ - VERB)', '(ให้ - SCONJ)', '(แน่ใจ - VERB)', '(ว่า - SCONJ)', '(ได้ - AUX)', '(เดิน - VERB)', '(ไป - AUX)', '(รอบ - ADP)'], ['(ๆ - NOUN)'], ['(บริเวณ - NOUN)', '(นั้น - DET)', '(ซึ่ง - SCONJ)', '(ประกอบ - VERB)', '(ด้วย - ADP)', '(เนิน - VERB)', '(เขา - PRON)', '(ขึ้น - AUX)', '(ลง - AUX)', '(และ - CCONJ)', '(ระวังลิง - NOUN)', '(ด้วย - ADV)']]","{'(สถานที่ - NOUN)': 1, '(แห่ง - NOUN)': 1, '(ทิวทัศน์ - NOUN)': 1, '(ช่วง - NOUN)': 1, '(เวลา - NOUN)': 1, '(ทะเล - NOUN)': 1, '(อันดามัน - NOUN)': 1, '(ค่า - NOUN)': 2, '(การ - NOUN)': 1, '(คน - NOUN)': 1, '(ร้าน - NOUN)': 2, '(ค้า - NOUN)': 1, '(เสื้อผ้า - NOUN)': 1, '(เครื่อง - NOUN)': 1, '(ดื่ม - NOUN)': 1, '(ชม - NOUN)': 1, '(ฟรี - NOUN)': 1, '(ๆ - NOUN)': 1, '(บริเวณ - NOUN)': 1, '(ระวังลิง - NOUN)': 1}",20,22,"{'(ไป - VERB)': 1, '(เยี่ยมชม - VERB)': 2, '(ตก - VERB)': 1, '(มอง - VERB)': 1, '(เห็น - VERB)': 1, '(คุ้ม - VERB)': 1, '(มี - VERB)': 1, '(ขาย - VERB)': 1, '(เข้า - VERB)': 1, '(เป็น - VERB)': 1, '(ตรวจสอบ - VERB)': 1, '(แน่ใจ - VERB)': 1, '(เดิน - VERB)': 1, '(ประกอบ - VERB)': 1, '(เนิน - VERB)': 1}",15,16,"{'(สวยงาม - ADJ)': 1, '(เฉพาะ - ADJ)': 1}",2,2,"{'(มาก - ADV)': 1, '(ด้วย - ADV)': 1}",2,2
