comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(ฉัน - PRON)', '(สวม - VERB)', '(เสื้อ - NOUN)', '(คลุม - NOUN)', '(ไหล่ - NOUN)', '(ใน - ADP)', '(เวลา - NOUN)', '(นั้น - DET)', '(และ - CCONJ)', '(*ทราบ - VERB)', '(เกี่ยว - ADV)', '(กับ - ADP)', '(การ - NOUN)', '(แต่ง - VERB)', '(กาย - NOUN)', '(ที่ - SCONJ)', '(คุณ - VERB)', '(ต้อง - AUX)', '(ติดตาม - VERB)', '(เพื่อ - SCONJ)', '(เข้า - VERB)', '(วัด - VERB)'], ['(คุณ - PRON)', '(ต้อง - AUX)', '(สวม - VERB)', '(เสื้อ - NOUN)', '(คลุม - NOUN)', '(ไหล่ - NOUN)', '(และ - CCONJ)', '(กระโปรง - NOUN)', '(หรือ - CCONJ)', '(กางเกง - NOUN)', '(ถึง - ADP)', '(หัวเข่า - NOUN)'], ['(แต่ - CCONJ)', '(แม้ - SCONJ)', '(ว่า - SCONJ)', '(คุณ - PRON)', '(จะ - AUX)', '(สวม - VERB)', '(ใส่ - VERB)', '(อย่าง - PART)', '(อื่น - DET)', '(พวก - CCONJ)', '(เขา - PRON)', '(ก็ - SCONJ)', '(มี - VERB)', '(แผง - NOUN)', '(ลอย - NOUN)', '(และ - CCONJ)', '(กระโปรง - NOUN)', '(ให้ - SCONJ)', '(คุณ - PRON)', '(เพื่อ - SCONJ)', '(ปกปิด - VERB)', '(ไหล่ - NOUN)', '(และ - CCONJ)', '(ขา - NOUN)', '(ของ - ADP)', '(คุณ - PRON)'], ['(มี - VERB)', '(รายละเอียด - NOUN)', '(ที่ - SCONJ)', '(น่า - AUX)', '(ทึ่ง - VERB)', '(ใน - ADP)', '(อาคาร - NOUN)', '(พร้อม - VERB)', '(วิว - NOUN)', '(ที่ - SCONJ)', '(ยอดเยี่ยม - VERB)'], ['(คุ้ม - VERB)', '(ค่า - NOUN)', '(กับ - ADP)', '(การ - NOUN)', '(เยี่ยมชม - VERB)', '(อย่าง - PART)', '(แน่นอน - ADJ)']]","{'(เสื้อ - NOUN)': 2, '(คลุม - NOUN)': 2, '(ไหล่ - NOUN)': 3, '(เวลา - NOUN)': 1, '(การ - NOUN)': 2, '(กาย - NOUN)': 1, '(กระโปรง - NOUN)': 2, '(กางเกง - NOUN)': 1, '(หัวเข่า - NOUN)': 1, '(แผง - NOUN)': 1, '(ลอย - NOUN)': 1, '(ขา - NOUN)': 1, '(รายละเอียด - NOUN)': 1, '(อาคาร - NOUN)': 1, '(วิว - NOUN)': 1, '(ค่า - NOUN)': 1}",16,22,"{'(สวม - VERB)': 3, '(*ทราบ - VERB)': 1, '(แต่ง - VERB)': 1, '(คุณ - VERB)': 1, '(ติดตาม - VERB)': 1, '(เข้า - VERB)': 1, '(วัด - VERB)': 1, '(ใส่ - VERB)': 1, '(มี - VERB)': 2, '(ปกปิด - VERB)': 1, '(ทึ่ง - VERB)': 1, '(พร้อม - VERB)': 1, '(ยอดเยี่ยม - VERB)': 1, '(คุ้ม - VERB)': 1, '(เยี่ยมชม - VERB)': 1}",15,18,{'(แน่นอน - ADJ)': 1},1,1,{'(เกี่ยว - ADV)': 1},1,1
"[['(วัด - VERB)', '(ของ - ADP)', '(พระ - NOUN)', '(ที่ - SCONJ)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(สอง - NUM)', '(แห่ง - NOUN)', '(คือ - VERB)', '(หลวง - NOUN)', '(พ่อแช่ม - NOUN)', '(และ - CCONJ)', '(หลวงพ่อจวง - NOUN)'], ['(- - PUNCT)'], ['(ทั้ง - CCONJ)', '(ที่ - SCONJ)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(ด้าน - NOUN)', '(ยา - NOUN)', '(สมุนไพร - NOUN)', '(และ - CCONJ)', '(ดูแล - VERB)', '(ผู้ - PRON)', '(บาดเจ็บ - VERB)']]","{'(พระ - NOUN)': 1, '(ชื่อเสียง - NOUN)': 2, '(แห่ง - NOUN)': 1, '(หลวง - NOUN)': 1, '(พ่อแช่ม - NOUN)': 1, '(หลวงพ่อจวง - NOUN)': 1, '(ด้าน - NOUN)': 1, '(ยา - NOUN)': 1, '(สมุนไพร - NOUN)': 1}",9,10,"{'(วัด - VERB)': 1, '(มี - VERB)': 2, '(คือ - VERB)': 1, '(ดูแล - VERB)': 1, '(บาดเจ็บ - VERB)': 1}",5,6,{},0,0,{},0,0
"[['(วัดฉลอง - NOUN)', '(เป็น - VERB)', '(วัด - VERB)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(และ - CCONJ)', '(ได้ - AUX)', '(รับ - VERB)', '(ความ - NOUN)', '(นิยม - VERB)', '(มาก - ADV)', '(ที่สุด - ADV)', '(แห่ง - NOUN)', '(หนึ่ง - NUM)', '(ใน - ADP)', '(จังหวัดภูเก็ต - NOUN)'], ['(ฉัน - PRON)', '(มี - VERB)', '(เวลา - NOUN)', '(สั้น - ADJ)'], ['(ๆ - NOUN)'], ['(ใน - ADP)', '(การ - NOUN)', '(สำรวจ - VERB)', '(วัด - VERB)'], ['(แต่ - CCONJ)', '(ฉัน - PRON)', '(รู้สึก - VERB)', '(ประหลาดใจ - NOUN)', '(มาก - ADV)'], ['(มี - VERB)', '(นัก - NOUN)', '(ท่องเที่ยว - VERB)', '(จำนวน - NOUN)', '(มาก - ADJ)'], ['(แต่ - CCONJ)', '(คาด - VERB)', '(ว่า - SCONJ)', '(จะ - AUX)', '(เป็น - VERB)', '(ช่วง - NOUN)', '(ไฮซีซั่น - NOUN)'], ['(วัด - VERB)', '(ที่ - ADP)', '(น่า - AUX)', '(ประทับใจ - VERB)', '(คุณ - PRON)', '(ต้อง - AUX)', '(เยี่ยมชม - VERB)'], ['(เพียง - DET)', '(แค่ - DET)', '(คุณ - PRON)', '(ใช้ - VERB)', '(เวลา - NOUN)', '(มาก - ADV)', '(กว่า - SCONJ)', '(ชั่วโมง - NOUN)', '(ใน - ADP)', '(การ - NOUN)', '(สำรวจ - VERB)', '(วัด - VERB)']]","{'(วัดฉลอง - NOUN)': 1, '(ความ - NOUN)': 1, '(แห่ง - NOUN)': 1, '(จังหวัดภูเก็ต - NOUN)': 1, '(เวลา - NOUN)': 2, '(ๆ - NOUN)': 1, '(การ - NOUN)': 2, '(ประหลาดใจ - NOUN)': 1, '(นัก - NOUN)': 1, '(จำนวน - NOUN)': 1, '(ช่วง - NOUN)': 1, '(ไฮซีซั่น - NOUN)': 1, '(ชั่วโมง - NOUN)': 1}",13,15,"{'(เป็น - VERB)': 2, '(วัด - VERB)': 4, '(รับ - VERB)': 1, '(นิยม - VERB)': 1, '(มี - VERB)': 2, '(สำรวจ - VERB)': 2, '(รู้สึก - VERB)': 1, '(ท่องเที่ยว - VERB)': 1, '(คาด - VERB)': 1, '(ประทับใจ - VERB)': 1, '(เยี่ยมชม - VERB)': 1, '(ใช้ - VERB)': 1}",12,18,"{'(สวยงาม - ADJ)': 1, '(สั้น - ADJ)': 1, '(มาก - ADJ)': 1}",3,3,"{'(มาก - ADV)': 3, '(ที่สุด - ADV)': 1}",2,4
"[['(วัด - VERB)', '(เหล่า - NOUN)', '(นี้ - DET)', '(น่า - AUX)', '(ประหลาดใจ - VERB)'], ['(พวก - NOUN)', '(เขา - PRON)', '(หรูหรา - ADJ)', '(มาก - ADV)'], ['(มัน - PRON)', '(สวย - ADJ)', '(มาก - ADV)', '(ที่ - SCONJ)', '(ได้ - AUX)', '(เห็น - VERB)', '(ด้วย - ADP)', '(ตัว - NOUN)', '(เอง - PRON)'], ['(โปรด - NOUN)', '(ระวัง - VERB)', '(รหัส - NOUN)', '(ชุด - NOUN)', '(ว่าย - NOUN)', '(น้ำ - NOUN)', '(สำหรับ - ADP)', '(สุภาพสตรี - NOUN)', '(ที่ - SCONJ)', '(*มี - VERB)', '(กางเกง - NOUN)', '(ขา - NOUN)', '(สั้น - ADJ)', '(หรือ - CCONJ)', '(กางเกง - NOUN)', '(ขา - NOUN)', '(สั้น - ADJ)']]","{'(เหล่า - NOUN)': 1, '(พวก - NOUN)': 1, '(ตัว - NOUN)': 1, '(โปรด - NOUN)': 1, '(รหัส - NOUN)': 1, '(ชุด - NOUN)': 1, '(ว่าย - NOUN)': 1, '(น้ำ - NOUN)': 1, '(สุภาพสตรี - NOUN)': 1, '(กางเกง - NOUN)': 2, '(ขา - NOUN)': 2}",11,13,"{'(วัด - VERB)': 1, '(ประหลาดใจ - VERB)': 1, '(เห็น - VERB)': 1, '(ระวัง - VERB)': 1, '(*มี - VERB)': 1}",5,5,"{'(หรูหรา - ADJ)': 1, '(สวย - ADJ)': 1, '(สั้น - ADJ)': 2}",3,4,{'(มาก - ADV)': 2},1,2
"[['(วัด - VERB)', '(แห่ง - NOUN)', '(นี้ - DET)', '(มี - VERB)', '(มนต์ - NOUN)', '(ขลัง - NOUN)', '(มาก - ADV)', '(สถานที่ - NOUN)', '(ตั้ง - VERB)', '(อยู่ - AUX)', '(ใน - ADP)', '(พื้นที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(ดัง - ADP)', '(นั้น - PRON)', '(การ - NOUN)', '(เดินทาง - VERB)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(พร้อม - VERB)', '(วิว - NOUN)', '(จาก - ADP)', '(ที่ - SCONJ)', '(นี่ - VERB)', '(ยอดเยี่ยม - VERB)', '(และ - CCONJ)', '(สถาปัตยกรรม - NOUN)', '(และ - CCONJ)', '(งาน - NOUN)', '(ศิลปะ - NOUN)', '(ที่ - SCONJ)', '(น่า - AUX)', '(ตื่นตาตื่นใจ - VERB)', '(และ - CCONJ)', '(งดงาม - NOUN)'], ['(วาง - VERB)', '(แผน - NOUN)', '(อย่าง - PART)', '(น้อย - ADJ)', '(หนึ่ง - NUM)', '(ชั่วโมง - NOUN)', '(สำหรับ - ADP)', '(การ - NOUN)', '(เยี่ยมชม - VERB)', '(ครั้ง - NOUN)', '(นี้ - DET)', '(เพื่อ - SCONJ)', '(เพลิดเพลิน - VERB)', '(และ - CCONJ)', '(ดู - VERB)', '(ทุก - DET)', '(มุม - NOUN)']]","{'(แห่ง - NOUN)': 1, '(มนต์ - NOUN)': 1, '(ขลัง - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(การ - NOUN)': 2, '(วิว - NOUN)': 1, '(สถาปัตยกรรม - NOUN)': 1, '(งาน - NOUN)': 1, '(ศิลปะ - NOUN)': 1, '(งดงาม - NOUN)': 1, '(แผน - NOUN)': 1, '(ชั่วโมง - NOUN)': 1, '(ครั้ง - NOUN)': 1, '(มุม - NOUN)': 1}",15,16,"{'(วัด - VERB)': 1, '(มี - VERB)': 1, '(ตั้ง - VERB)': 1, '(เดินทาง - VERB)': 1, '(พร้อม - VERB)': 1, '(นี่ - VERB)': 1, '(ยอดเยี่ยม - VERB)': 1, '(ตื่นตาตื่นใจ - VERB)': 1, '(วาง - VERB)': 1, '(เยี่ยมชม - VERB)': 1, '(เพลิดเพลิน - VERB)': 1, '(ดู - VERB)': 1}",12,12,"{'(ดี - ADJ)': 2, '(น้อย - ADJ)': 1}",2,3,{'(มาก - ADV)': 1},1,1
"[['(วัด - VERB)', '(ที่ - SCONJ)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(ประกอบ - VERB)', '(ด้วย - ADP)', '(หลาย - DET)', '(อาคาร - NOUN)'], ['(ดู - VERB)', '(เหมือน - SCONJ)', '(จะ - AUX)', '(เป็น - VERB)', '(ที่ - SCONJ)', '(นิยม - VERB)', '(ของ - ADP)', '(คน - NOUN)', '(ใน - ADP)', '(ท้องถิ่น - NOUN)', '(ด้วย - ADP)'], ['(ความ - NOUN)', '(แตกต่าง - ADJ)', '(ที่ - SCONJ)', '(สำคัญ - ADJ)', '(คือ - VERB)', '(คุณ - NOUN)', '(ได้ยิน - NOUN)', '(เสียง - NOUN)', '(แคร็กเกอร์ - NOUN)', '(ที่ - SCONJ)', '(เปล่ง - VERB)', '(เสียง - NOUN)', '(ออก - AUX)', '(มา - AUX)', '(ซ้ำ - ADV)'], ['(ๆ - NOUN)'], ['(เพื่อ - SCONJ)', '(เป็น - VERB)', '(พร - NOUN)', '(และ - CCONJ)', '(ขอบ - NOUN)', '(พระคุณ - VERB)', '(พระเจ้า - PROPN)']]","{'(ชื่อเสียง - NOUN)': 1, '(อาคาร - NOUN)': 1, '(คน - NOUN)': 1, '(ท้องถิ่น - NOUN)': 1, '(ความ - NOUN)': 1, '(คุณ - NOUN)': 1, '(ได้ยิน - NOUN)': 1, '(เสียง - NOUN)': 2, '(แคร็กเกอร์ - NOUN)': 1, '(ๆ - NOUN)': 1, '(พร - NOUN)': 1, '(ขอบ - NOUN)': 1}",12,13,"{'(วัด - VERB)': 1, '(มี - VERB)': 1, '(ประกอบ - VERB)': 1, '(ดู - VERB)': 1, '(เป็น - VERB)': 2, '(นิยม - VERB)': 1, '(คือ - VERB)': 1, '(เปล่ง - VERB)': 1, '(พระคุณ - VERB)': 1}",9,10,"{'(แตกต่าง - ADJ)': 1, '(สำคัญ - ADJ)': 1}",2,2,{'(ซ้ำ - ADV)': 1},1,1
"[['(นี่ - PRON)', '(คือ - VERB)', '(สถานที่ - NOUN)', '(สำคัญ - ADJ)', '(ของ - ADP)', '(จังหวัดภูเก็ต - NOUN)'], ['(วัด - VERB)', '(เป็น - VERB)', '(ช่วง - NOUN)', '(เวลา - NOUN)', '(สำคัญ - ADJ)', '(ทาง - ADP)', '(ประวัติศาสตร์ - NOUN)', '(ของ - ADP)', '(ภูเก็ต - NOUN)'], ['(ชาว - NOUN)', '(ภูเก็ต - NOUN)', '(ให้ - SCONJ)', '(ความ - NOUN)', '(เคารพ - VERB)', '(ต่อ - ADP)', '(สถานะ - NOUN)', '(พระ - NOUN)', '(ของ - ADP)', '(วัด - VERB)', '(นี้ - DET)', '(เป็น - VERB)', '(อย่าง - PART)', '(มาก - ADJ)']]","{'(สถานที่ - NOUN)': 1, '(จังหวัดภูเก็ต - NOUN)': 1, '(ช่วง - NOUN)': 1, '(เวลา - NOUN)': 1, '(ประวัติศาสตร์ - NOUN)': 1, '(ภูเก็ต - NOUN)': 2, '(ชาว - NOUN)': 1, '(ความ - NOUN)': 1, '(สถานะ - NOUN)': 1, '(พระ - NOUN)': 1}",10,11,"{'(คือ - VERB)': 1, '(วัด - VERB)': 2, '(เป็น - VERB)': 2, '(เคารพ - VERB)': 1}",4,6,"{'(สำคัญ - ADJ)': 2, '(มาก - ADJ)': 1}",2,3,{},0,0
"[['(นี่ - PRON)', '(เป็น - VERB)', '(จุด - NOUN)', '(เดียว - DET)', '(ใน - ADP)', '(การ - NOUN)', '(ทัวร์ - VERB)', '(ที่ - SCONJ)', '(ดี - ADJ)'], ['(วัด - VERB)', '(นั้น - DET)', '(งดงาม - PART)', '(อย่าง - PART)', '(ยิ่ง - ADJ)', '(พร้อม - VERB)', '(รายละเอียด - NOUN)', '(ที่ - SCONJ)', '(ซับซ้อน - ADJ)', '(มากมาย - ADV)', '(และ - CCONJ)', '(ยอด - NOUN)', '(แหลม - NOUN)', '(สูง - ADJ)', '(ตระหง่าน - ADP)'], ['(คอมเพล็กซ์ - NOUN)', '(ก็ - SCONJ)', '(ค่อนข้าง - ADV)', '(ดี - ADJ)', '(เช่น - ADP)', '(กัน - ADV)', '(มี - VERB)', '(หลาย - DET)', '(แห่ง - NOUN)', '(สำหรับ - ADP)', '(การ - NOUN)', '(ช็อปปิ้ง - VERB)', '(และ - CCONJ)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ขัดขวาง - VERB)', '(เครื่อง - NOUN)', '(ดื่ม - VERB)', '(เย็น - NOUN)'], ['(ๆ - NOUN)'], ['(เพื่อ - SCONJ)', '(ลด - VERB)', '(ความ - NOUN)', '(ร้อน - ADJ)', '(ที่ - SCONJ)', '(น่า - AUX)', '(รังเกียจ - VERB)']]","{'(จุด - NOUN)': 1, '(การ - NOUN)': 2, '(รายละเอียด - NOUN)': 1, '(ยอด - NOUN)': 1, '(แหลม - NOUN)': 1, '(คอมเพล็กซ์ - NOUN)': 1, '(แห่ง - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(เครื่อง - NOUN)': 1, '(เย็น - NOUN)': 1, '(ๆ - NOUN)': 1, '(ความ - NOUN)': 1}",12,13,"{'(เป็น - VERB)': 1, '(ทัวร์ - VERB)': 1, '(วัด - VERB)': 1, '(พร้อม - VERB)': 1, '(มี - VERB)': 1, '(ช็อปปิ้ง - VERB)': 1, '(ขัดขวาง - VERB)': 1, '(ดื่ม - VERB)': 1, '(ลด - VERB)': 1, '(รังเกียจ - VERB)': 1}",10,10,"{'(ดี - ADJ)': 2, '(ยิ่ง - ADJ)': 1, '(ซับซ้อน - ADJ)': 1, '(สูง - ADJ)': 1, '(ร้อน - ADJ)': 1}",5,6,"{'(มากมาย - ADV)': 1, '(ค่อนข้าง - ADV)': 1, '(กัน - ADV)': 1}",3,3
"[['(วัดฉลอง - NOUN)', '(เป็น - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(ใน - ADP)', '(การ - NOUN)', '(เยี่ยมชม - VERB)', '(ถ้า - SCONJ)', '(คุณ - VERB)', '(ไป - AUX)', '(ที่ - ADP)', '(ภูเก็ต - NOUN)'], ['(มัน - PRON)', '(เป็น - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(สำหรับ - ADP)', '(ภาพ - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(และ - CCONJ)', '(เพื่อ - SCONJ)', '(ดู - VERB)', '(ศาสนา - NOUN)', '(และ - CCONJ)', '(วัฒนธรรม - NOUN)', '(อีก - DET)', '(เล็กน้อย - ADJ)']]","{'(วัดฉลอง - NOUN)': 1, '(สถานที่ - NOUN)': 2, '(การ - NOUN)': 1, '(ภูเก็ต - NOUN)': 1, '(ภาพ - NOUN)': 1, '(ศาสนา - NOUN)': 1, '(วัฒนธรรม - NOUN)': 1}",7,8,"{'(เป็น - VERB)': 2, '(เยี่ยมชม - VERB)': 1, '(คุณ - VERB)': 1, '(ดู - VERB)': 1}",4,5,"{'(ดี - ADJ)': 3, '(เล็กน้อย - ADJ)': 1}",2,4,{},0,0
"[['(อาคาร - NOUN)', '(หลาย - DET)', '(แห่ง - NOUN)', '(ที่ - SCONJ)', '(ควร - AUX)', '(เยี่ยมชม - VERB)', '(และ - CCONJ)', '(อาคาร - NOUN)', '(หลัก - ADJ)', '(ให้ - VERB)', '(ทัศนียภาพ - NOUN)', '(อัน - SCONJ)', '(งดงาม - ADJ)', '(ของ - ADP)', '(พื้นที่ - NOUN)', '(จาก - ADP)', '(ชั้น - NOUN)'], ['(3 - NUM)'], ['(ฉัน - NOUN)', '(ไป - AUX)', '(เยี่ยมชม - VERB)', '(วัด - VERB)', '(แห่ง - NOUN)', '(นี้ - DET)', '(ซึ่ง - SCONJ)', '(เป็น - VERB)', '(ส่วน - NOUN)', '(หนึ่ง - NUM)', '(ของ - ADP)', '(ทัวร์ - NOUN)', '(หนึ่ง - NUM)', '(วัน - NOUN)', '(กับ - ADP)', '(พระพุทธรูป - NOUN)', '(ฉลอง - NOUN)', '(ซึ่ง - SCONJ)', '(น่า - AUX)', '(ประทับใจ - VERB)', '(มาก - ADV)']]","{'(อาคาร - NOUN)': 2, '(แห่ง - NOUN)': 2, '(ทัศนียภาพ - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(ชั้น - NOUN)': 1, '(ฉัน - NOUN)': 1, '(ส่วน - NOUN)': 1, '(ทัวร์ - NOUN)': 1, '(วัน - NOUN)': 1, '(พระพุทธรูป - NOUN)': 1, '(ฉลอง - NOUN)': 1}",11,13,"{'(เยี่ยมชม - VERB)': 2, '(ให้ - VERB)': 1, '(วัด - VERB)': 1, '(เป็น - VERB)': 1, '(ประทับใจ - VERB)': 1}",5,6,"{'(หลัก - ADJ)': 1, '(งดงาม - ADJ)': 1}",2,2,{'(มาก - ADV)': 1},1,1
