comment,noun,noun_count,sum_noun,verb,verb_count,sum_verb,adj,adj_count,sum_adj,adv,adv_count,sum_adv
"[['(แตกต่าง - VERB)', '(จาก - ADP)', '(ข้อมูล - NOUN)', '(ใน - ADP)', '(เน็ต - NOUN)', '(ชายหาด - NOUN)', '(สะอาด - VERB)', '(สงบ - NOUN)', '(และ - CCONJ)', '(ดี - ADJ)', '(สำหรับ - ADP)', '(ครอบครัว - NOUN)', '(มัน - PRON)', '(สามารถ - AUX)', '(เข้า - VERB)', '(ถึง - VERB)', '(ได้ - AUX)', '(ง่าย - NOUN)', '(มี - VERB)', '(ตัว - NOUN)', '(เลือก - VERB)', '(มากมาย - ADJ)', '(สำหรับ - ADP)', '(อาหาร - NOUN)', '(ริม - NOUN)', '(ถนน - NOUN)', '(ราคา - NOUN)', '(ถูก - AUX)', '(และ - CCONJ)', '(อร่อย - NOUN)']]","{'(ข้อมูล - NOUN)': 1, '(เน็ต - NOUN)': 1, '(ชายหาด - NOUN)': 1, '(สงบ - NOUN)': 1, '(ครอบครัว - NOUN)': 1, '(ง่าย - NOUN)': 1, '(ตัว - NOUN)': 1, '(อาหาร - NOUN)': 1, '(ริม - NOUN)': 1, '(ถนน - NOUN)': 1, '(ราคา - NOUN)': 1, '(อร่อย - NOUN)': 1}",12,12,"{'(แตกต่าง - VERB)': 1, '(สะอาด - VERB)': 1, '(เข้า - VERB)': 1, '(ถึง - VERB)': 1, '(มี - VERB)': 1, '(เลือก - VERB)': 1}",6,6,"{'(ดี - ADJ)': 1, '(มากมาย - ADJ)': 1}",2,2,{},0,0
"[['(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(วุ่นวาย - NOUN)', '(แต่ - CCONJ)', '(น่า - PART)', '(ตื่นเต้น - NOUN)', '(พร้อม - VERB)', '(โอกาส - NOUN)', '(มากมาย - ADJ)', '(สำหรับ - ADP)', '(การ - NOUN)', '(เล่น - VERB)', '(กีฬา - NOUN)', '(ฯลฯ - PUNCT)', '(ร้าน - NOUN)', '(อาหาร - NOUN)', '(และ - CCONJ)', '(บาร์ - NOUN)', '(ท้องถิ่น - NOUN)', '(ที่ - SCONJ)', '(ยอด - NOUN)', '(เยี่ยม - NOUN)', '(ร้าน - NOUN)', '(ค้า - VERB)', '(ฯลฯ - PUNCT)']]","{'(ชาย - NOUN)': 1, '(หาด - NOUN)': 1, '(วุ่นวาย - NOUN)': 1, '(ตื่นเต้น - NOUN)': 1, '(โอกาส - NOUN)': 1, '(การ - NOUN)': 1, '(กีฬา - NOUN)': 1, '(ร้าน - NOUN)': 2, '(อาหาร - NOUN)': 1, '(บาร์ - NOUN)': 1, '(ท้องถิ่น - NOUN)': 1, '(ยอด - NOUN)': 1, '(เยี่ยม - NOUN)': 1}",13,14,"{'(พร้อม - VERB)': 1, '(เล่น - VERB)': 1, '(ค้า - VERB)': 1}",3,3,{'(มากมาย - ADJ)': 1},1,1,{},0,0
"[['(นอก - ADP)', '(จาก - ADP)', '(ทำเล - NOUN)', '(ที่ - SCONJ)', '(ตั้ง - VERB)', '(*ค่อย - NOUN)', '(ไป - VERB)', '(โดย - SCONJ)', '(เฉพาะ - NOUN)', '(อย่าง - NOUN)', '(ยิ่ง - SCONJ)', '(เพราะ - SCONJ)', '(มี - VERB)', '(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(ยอดเยี่ยม - NOUN)', '(มากมาย - ADJ)', '(รอบ - NOUN)', '(ๆ - PUNCT)'], ['(ป่า - NOUN)', '(ตอง - NOUN)', '(และ - CCONJ)', '(ภูเก็ต - NOUN)', '(โดย - SCONJ)', '(ทั่วไป - DET)']]","{'(ทำเล - NOUN)': 1, '(*ค่อย - NOUN)': 1, '(เฉพาะ - NOUN)': 1, '(อย่าง - NOUN)': 1, '(ชาย - NOUN)': 1, '(หาด - NOUN)': 1, '(ยอดเยี่ยม - NOUN)': 1, '(รอบ - NOUN)': 1, '(ป่า - NOUN)': 1, '(ตอง - NOUN)': 1, '(ภูเก็ต - NOUN)': 1}",11,11,"{'(ตั้ง - VERB)': 1, '(ไป - VERB)': 1, '(มี - VERB)': 1}",3,3,{'(มากมาย - ADJ)': 1},1,1,{},0,0
"[['(หาด - NOUN)', '(ป่า - NOUN)', '(ตอง - NOUN)', '(เป็น - VERB)', '(สิ่ง - NOUN)', '(ที่ - SCONJ)', '(น่า - PART)', '(อัศจรรย์ - NOUN)', '(อย่าง - NOUN)', '(ยิ่ง - SCONJ)', '(มี - VERB)', '(ร้าน - NOUN)', '(อาหาร - NOUN)', '(มากมาย - ADJ)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ช่วย - VERB)', '(ให้ - SCONJ)', '(คุณ - NOUN)', '(ได้ - AUX)', '(รับ - VERB)', '(อาหาร - NOUN)', '(อร่อย - NOUN)', '(และ - CCONJ)', '(ร่มเงา - NOUN)', '(เมื่อ - SCONJ)', '(คุณ - NOUN)', '(ต้องการ - VERB)', '(หยุด - VERB)', '(พัก - NOUN)', '(จาก - ADP)', '(น้ำ - NOUN)', '(เจ็ทสกี - NOUN)', '(พารา - NOUN)', '(เซล - NOUN)', '(ลิ่ง - NOUN)', '(และ - CCONJ)', '(กิจกรรม - NOUN)', '(ทาง - NOUN)', '(น้ำ - NOUN)', '(มากมาย - ADJ)', '(รอ - VERB)', '(คุณ - NOUN)', '(อยู่ - VERB)', '(ที่ - SCONJ)', '(นี่ - DET)', '(ฉัน - PRON)', '(อยู่ - VERB)', '(ที่ - SCONJ)', '(นี่ - PRON)', '(เพื่อ - SCONJ)', '(ปี - NOUN)', '(ใหม่ - ADJ)', '(และ - CCONJ)', '(ชาย - NOUN)', '(หาด - NOUN)']]","{'(หาด - NOUN)': 2, '(ป่า - NOUN)': 1, '(ตอง - NOUN)': 1, '(สิ่ง - NOUN)': 1, '(อัศจรรย์ - NOUN)': 1, '(อย่าง - NOUN)': 1, '(ร้าน - NOUN)': 1, '(อาหาร - NOUN)': 2, '(คุณ - NOUN)': 3, '(อร่อย - NOUN)': 1, '(ร่มเงา - NOUN)': 1, '(พัก - NOUN)': 1, '(น้ำ - NOUN)': 2, '(เจ็ทสกี - NOUN)': 1, '(พารา - NOUN)': 1, '(เซล - NOUN)': 1, '(ลิ่ง - NOUN)': 1, '(กิจกรรม - NOUN)': 1, '(ทาง - NOUN)': 1, '(ปี - NOUN)': 1, '(ชาย - NOUN)': 1}",21,26,"{'(เป็น - VERB)': 1, '(มี - VERB)': 1, '(ช่วย - VERB)': 1, '(รับ - VERB)': 1, '(ต้องการ - VERB)': 1, '(หยุด - VERB)': 1, '(รอ - VERB)': 1, '(อยู่ - VERB)': 2}",8,9,"{'(มากมาย - ADJ)': 2, '(ใหม่ - ADJ)': 1}",2,3,{},0,0
"[['(ชาย - NOUN)', '(หาด - NOUN)', '(และ - CCONJ)', '(ร้าน - NOUN)', '(อาหาร - NOUN)', '(โอเค - NOUN)', '(อย่า - AUX)', '(มา - VERB)', '(ที่ - SCONJ)', '(นี่ - PRON)', '(สำหรับ - ADP)', '(วัน - NOUN)', '(หยุด - VERB)', '(พักผ่อน - VERB)', '(ที่ - SCONJ)', '(ผ่อนคลาย - NOUN)', '(มา - VERB)', '(ที่ - SCONJ)', '(นี่ - PRON)', '(เมื่อ - SCONJ)', '(คุณ - NOUN)', '(ต้องการ - VERB)', '(ปาร์ตี้ - NOUN)', '(และ - CCONJ)', '(นัด - NOUN)', '(เดท - NOUN)', '(พื้นที่ - NOUN)', '(มี - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(ดี - NOUN)', '(มาก - ADV)', '(ใน - ADP)', '(การ - NOUN)', '(เยี่ยม - NOUN)', '(ชม - NOUN)', '(การ - NOUN)', '(จราจร - NOUN)', '(*ว่าง - NOUN)', '(และ - CCONJ)', '(ระยะ - NOUN)', '(ทาง - NOUN)', '(ไป - VERB)', '(ยัง - AUX)', '(ฉาก - NOUN)', '(ที่ - SCONJ)', '(ดี - NOUN)', '(ใน - ADP)', '(การ - NOUN)', '(เยี่ยม - NOUN)', '(ชม - NOUN)', '(หิน - NOUN)', '(บอนด์ - NOUN)', '(เจมส์ - NOUN)', '(มัน - PRON)', '(อยู่ - AUX)', '(ห่าง - NOUN)', '(ออก - VERB)', '(ไป - VERB)', '(ประมาณ - ADV)', '(หนึ่ง - NUM)', '(ร้อย - NUM)', '(กิโลเมตร - NOUN)']]","{'(ชาย - NOUN)': 1, '(หาด - NOUN)': 1, '(ร้าน - NOUN)': 1, '(อาหาร - NOUN)': 1, '(โอเค - NOUN)': 1, '(วัน - NOUN)': 1, '(ผ่อนคลาย - NOUN)': 1, '(คุณ - NOUN)': 1, '(ปาร์ตี้ - NOUN)': 1, '(นัด - NOUN)': 1, '(เดท - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(ดี - NOUN)': 2, '(การ - NOUN)': 3, '(เยี่ยม - NOUN)': 2, '(ชม - NOUN)': 2, '(จราจร - NOUN)': 1, '(*ว่าง - NOUN)': 1, '(ระยะ - NOUN)': 1, '(ทาง - NOUN)': 1, '(ฉาก - NOUN)': 1, '(หิน - NOUN)': 1, '(บอนด์ - NOUN)': 1, '(เจมส์ - NOUN)': 1, '(ห่าง - NOUN)': 1, '(กิโลเมตร - NOUN)': 1}",27,32,"{'(มา - VERB)': 2, '(หยุด - VERB)': 1, '(พักผ่อน - VERB)': 1, '(ต้องการ - VERB)': 1, '(มี - VERB)': 1, '(ไป - VERB)': 2, '(ออก - VERB)': 1}",7,9,{},0,0,"{'(มาก - ADV)': 1, '(ประมาณ - ADV)': 1}",2,2
"[['(*ใช่ - VERB)', '(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(แออัด - VERB)', '(และ - CCONJ)', '(สกปรก - ADJ)', '(จะ - AUX)', '(หลีกเลี่ยง - VERB)', '(อย่าง - NOUN)', '(แน่นอน - NOUN)', '(ถ้า - SCONJ)', '(เป็น - VERB)', '(ไป - VERB)', '(ได้ - AUX)', '(แต่ - CCONJ)', '(ถ้า - SCONJ)', '(นั่น - PRON)', '(*ได้ - AUX)', '(รบกวน - VERB)', '(คุณ - NOUN)', '(มาก - ADV)', '(กว่า - ADP)', '(ปล่อย - VERB)', '(มัน - PRON)', '(ไป - VERB)']]","{'(ชาย - NOUN)': 1, '(หาด - NOUN)': 1, '(อย่าง - NOUN)': 1, '(แน่นอน - NOUN)': 1, '(คุณ - NOUN)': 1}",5,5,"{'(*ใช่ - VERB)': 1, '(แออัด - VERB)': 1, '(หลีกเลี่ยง - VERB)': 1, '(เป็น - VERB)': 1, '(ไป - VERB)': 2, '(รบกวน - VERB)': 1, '(ปล่อย - VERB)': 1}",7,8,"{'(สวยงาม - ADJ)': 1, '(สกปรก - ADJ)': 1}",2,2,{'(มาก - ADV)': 1},1,1
"[['(ฉัน - PRON)', '(ประหลาดใจ - NOUN)', '(มาก - ADV)', '(ที่ - SCONJ)', '(ชายหาด - NOUN)', '(สะอาด - NOUN)', '(และ - CCONJ)', '(แม้ - SCONJ)', '(กระทั่ง - ADP)', '(ใน - ADP)', '(ช่วง - NOUN)', '(ปี - NOUN)', '(ใหม่ - ADJ)', '(มัน - PRON)', '(*เคย - AUX)', '(รู้สึก - VERB)', '(ยุ่ง - VERB)', '(เกิน - VERB)', '(ไป - VERB)', '(น้ำ - NOUN)', '(ใส - VERB)', '(', '.', ' - NOUN)', '(มี - VERB)', '(บาร์ - VERB)', '(ริ - NOUN)', '(มหาด - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(อยู่ - VERB)', '(ด้าน - NOUN)', '(หน้า - NOUN)', '(เช่น - SCONJ)', '(กัน - PRON)']]","{'(ประหลาดใจ - NOUN)': 1, '(ชายหาด - NOUN)': 1, '(สะอาด - NOUN)': 1, '(ช่วง - NOUN)': 1, '(ปี - NOUN)': 1, '(น้ำ - NOUN)': 1, ' - NOUN)': 1, '(ริ - NOUN)': 1, '(มหาด - NOUN)': 1, '(ด้าน - NOUN)': 1, '(หน้า - NOUN)': 1}",11,11,"{'(รู้สึก - VERB)': 1, '(ยุ่ง - VERB)': 1, '(เกิน - VERB)': 1, '(ไป - VERB)': 1, '(ใส - VERB)': 1, '(มี - VERB)': 1, '(บาร์ - VERB)': 1, '(อยู่ - VERB)': 1}",8,8,"{'(ใหม่ - ADJ)': 1, '(ดี - ADJ)': 1}",2,2,{'(มาก - ADV)': 1},1,1
"[['(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(สวยงาม - ADJ)', '(มาก - ADJ)', '(แต่ - CCONJ)', '(แออัด - NOUN)', '(มาก - ADV)', '(คน - NOUN)', '(เที่ยว - VERB)', '(น้ำ - NOUN)', '(มาก - ADV)', '(เกิน - VERB)', '(ไป - VERB)', '(และ - CCONJ)', '(เรือ - NOUN)', '(หาง - NOUN)', '(ยาว - NOUN)', '(จะ - AUX)', '(แนะนำ - VERB)', '(หาด - NOUN)', '(สวรรค์ - NOUN)', '(ซึ่ง - SCONJ)', '(เป็น - VERB)', '(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(ดี - NOUN)', '(ที่สุด - ADV)', '(ใน - ADP)', '(จังหวัด - NOUN)', '(ภูเก็ต - PROPN)', '(มี - VERB)', '(ค่า - NOUN)', '(เข้า - VERB)', '(ชม - NOUN)', '(สอง - NUM)', '(ร้อย - NUM)', '(บาท - NOUN)', '(แต่ - CCONJ)', '(มัน - PRON)', '(คุ้ม - NOUN)', '(ค่า - NOUN)', '(ควร - AUX)', '(ไป - VERB)', '(ที่ - SCONJ)', '(หาด - NOUN)', '(กะ - NOUN)', '(รน - NOUN)', '(และ - CCONJ)', '(กะ - NOUN)', '(ตะ - NOUN)', '(น้ำ - NOUN)', '(ใส - ADJ)', '(มาก - ADJ)', '(ๆ - PUNCT)'], ['(] - SYM)']]","{'(ชาย - NOUN)': 2, '(หาด - NOUN)': 4, '(แออัด - NOUN)': 1, '(คน - NOUN)': 1, '(น้ำ - NOUN)': 2, '(เรือ - NOUN)': 1, '(หาง - NOUN)': 1, '(ยาว - NOUN)': 1, '(สวรรค์ - NOUN)': 1, '(ดี - NOUN)': 1, '(จังหวัด - NOUN)': 1, '(ค่า - NOUN)': 2, '(ชม - NOUN)': 1, '(บาท - NOUN)': 1, '(คุ้ม - NOUN)': 1, '(กะ - NOUN)': 2, '(รน - NOUN)': 1, '(ตะ - NOUN)': 1}",18,25,"{'(เที่ยว - VERB)': 1, '(เกิน - VERB)': 1, '(ไป - VERB)': 2, '(แนะนำ - VERB)': 1, '(เป็น - VERB)': 1, '(มี - VERB)': 1, '(เข้า - VERB)': 1}",7,8,"{'(สวยงาม - ADJ)': 1, '(มาก - ADJ)': 2, '(ใส - ADJ)': 1}",3,4,"{'(มาก - ADV)': 2, '(ที่สุด - ADV)': 1}",2,3
"[['(ชาย - NOUN)', '(หาด - NOUN)', '(ที่ - SCONJ)', '(ดี - ADJ)', '(สำหรับ - ADP)', '(การ - NOUN)', '(พักผ่อน - VERB)', '(และ - CCONJ)', '(ผู้คน - NOUN)', '(ที่ - SCONJ)', '(ดู - AUX)', '(สะอาด - VERB)', '(อย่าง - NOUN)', '(สวยงาม - NOUN)', '(มี - VERB)', '(นโยบาย - NOUN)', '(ห้าม - VERB)', '(สูบ - NOUN)', '(บุหรี่ - NOUN)', '(บน - ADP)', '(ชาย - NOUN)', '(หาด - NOUN)', '(ตอน - NOUN)', '(นี้ - DET)', '(แต่ - CCONJ)', '(พื้นที่ - NOUN)', '(สูบ - NOUN)', '(บุหรี่ - NOUN)', '(มากมาย - NOUN)', '(อาหาร - NOUN)', '(และ - CCONJ)', '(เครื่อง - NOUN)', '(ดื่ม - VERB)', '(ที่ - SCONJ)', '(ยอดเยี่ยม - NOUN)', '(ย่อ - NOUN)', '(มา - VERB)', '(จาก - ADP)', '(อาหาร - NOUN)', '(ทุก - ADV)', '(รสชาติ - NOUN)', '(เค - NOUN)', '(บับ - NOUN)', '(ไก่ - NOUN)', '(และ - CCONJ)', '(มัน - PRON)', '(ฝรั่ง - NOUN)', '(เสียบ - NOUN)', '(ไม้ - NOUN)', '(น่า - PART)', '(รัก - VERB)', '(มี - VERB)', '(มากมาย - ADJ)']]","{'(ชาย - NOUN)': 2, '(หาด - NOUN)': 2, '(การ - NOUN)': 1, '(ผู้คน - NOUN)': 1, '(อย่าง - NOUN)': 1, '(สวยงาม - NOUN)': 1, '(นโยบาย - NOUN)': 1, '(สูบ - NOUN)': 2, '(บุหรี่ - NOUN)': 2, '(ตอน - NOUN)': 1, '(พื้นที่ - NOUN)': 1, '(มากมาย - NOUN)': 1, '(อาหาร - NOUN)': 2, '(เครื่อง - NOUN)': 1, '(ยอดเยี่ยม - NOUN)': 1, '(ย่อ - NOUN)': 1, '(รสชาติ - NOUN)': 1, '(เค - NOUN)': 1, '(บับ - NOUN)': 1, '(ไก่ - NOUN)': 1, '(ฝรั่ง - NOUN)': 1, '(เสียบ - NOUN)': 1, '(ไม้ - NOUN)': 1}",23,28,"{'(พักผ่อน - VERB)': 1, '(สะอาด - VERB)': 1, '(มี - VERB)': 2, '(ห้าม - VERB)': 1, '(ดื่ม - VERB)': 1, '(มา - VERB)': 1, '(รัก - VERB)': 1}",7,8,"{'(ดี - ADJ)': 1, '(มากมาย - ADJ)': 1}",2,2,{'(ทุก - ADV)': 1},1,1
"[['(เรา - PRON)', '(ไป - VERB)', '(ที่ - SCONJ)', '(หมึก - NOUN)', '(ผู้ - NOUN)', '(มี - VERB)', '(ชื่อเสียง - NOUN)', '(และ - CCONJ)', '(ยิ่งใหญ่ - ADJ)', '(กว่า - ADP)', '(แพทริค - NOUN)', '(ที่ - SCONJ)', '(ประทับใจ - NOUN)', '(ไป - VERB)', '(เกิน - VERB)', '(กว่า - ADP)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ทำ - VERB)', '(ให้ - SCONJ)', '(แน่ใจ - NOUN)', '(ว่า - SCONJ)', '(ทุก - NUM)', '(อย่าง - NOUN)', '(ดี - NOUN)', '(ขึ้น - ADV)', '(กว่า - ADP)', '(ที่ - SCONJ)', '(เรา - PRON)', '(จะ - AUX)', '(จินตนาการ - NOUN)', '(ได้ - AUX)', '(หาก - SCONJ)', '(คุณ - NOUN)', '(กำลัง - AUX)', '(มอง - VERB)', '(หา - VERB)', '(รอย - NOUN)', '(สัก - NOUN)', '(นี่ - PRON)', '(เป็น - VERB)', '(สถานที่ - NOUN)', '(ที่ - SCONJ)', '(จะ - AUX)', '(ไป - VERB)', '(แน่นอน - NOUN)']]","{'(หมึก - NOUN)': 1, '(ผู้ - NOUN)': 1, '(ชื่อเสียง - NOUN)': 1, '(แพทริค - NOUN)': 1, '(ประทับใจ - NOUN)': 1, '(แน่ใจ - NOUN)': 1, '(อย่าง - NOUN)': 1, '(ดี - NOUN)': 1, '(จินตนาการ - NOUN)': 1, '(คุณ - NOUN)': 1, '(รอย - NOUN)': 1, '(สัก - NOUN)': 1, '(สถานที่ - NOUN)': 1, '(แน่นอน - NOUN)': 1}",14,14,"{'(ไป - VERB)': 3, '(มี - VERB)': 1, '(เกิน - VERB)': 1, '(ทำ - VERB)': 1, '(มอง - VERB)': 1, '(หา - VERB)': 1, '(เป็น - VERB)': 1}",7,9,{'(ยิ่งใหญ่ - ADJ)': 1},1,1,{'(ขึ้น - ADV)': 1},1,1
